sgRNA	Gene	D1_High	D1_Low	D2_High	D2_Low
s_2655	IL1RL1	4255	4883	5051	6497
s_559	FOXO1	1577	1719	1708	2424
s_3545	MYNN	1986	2235	2239	2909
s_1024	IL6R	3441	3860	4079	5336
s_4789	ZNF585A	3543	4008	4276	5299
s_4378	ASCL4	1062	1125	1064	1486
s_1996	TCF7	1123	1250	1264	1709
s_224	CCR7	2022	2157	2271	2878
s_3167	ZNF345	2308	2585	2738	3579
s_1481	PAX5	2115	2309	2384	3115
s_4364	DBX1	1421	1647	1545	2137
s_4545	ZNF418	2847	3160	3155	4150
s_4932	ZNF776	2838	3220	3122	4092
s_1833	SOX5	2097	2569	2326	3246
s_4682	ZNF296	2042	2149	2151	2782
s_16	AHR	2166	2465	2261	3021
s_2971	IL24	1503	1590	1667	2230
s_3287	TBX21	1290	1340	1444	1815
s_1174	SMAD3	1906	2198	2074	2706
s_4241	ZNF439	1427	1653	1560	2089
s_3022	POU6F2	2855	3257	3328	4344
s_2010	TCF15	2326	2506	2582	3303
s_119	MYRF	3337	3674	3505	4651
s_5071	EVX2	1815	2025	2023	2640
s_5860	Non-Targeting Control	1669	1862	1916	2398
s_4331	ZIM3	1376	1495	1655	2042
s_3610	ZNF695	2756	3153	3253	4393
s_2612	TP63	1234	1406	1483	1924
s_5655	Non-Targeting Control	2869	3295	3341	4409
s_3521	ZNF701	2739	3250	3143	4190
s_1026	IL6ST	2783	3151	3242	4182
s_3594	ATXN7L3	2538	2639	2767	3614
s_3197	GMEB2	1661	1959	2054	2567
s_5057	MSGN1	2500	2733	2680	3480
s_667	GTF3A	1812	2165	1980	2727
s_1762	CCL5	2115	2416	2290	3043
s_3399	ETV7	2216	2498	2430	3195
s_3536	TRERF1	2632	3022	3043	4177
s_2939	PHTF1	2997	3151	3092	4211
s_1324	NEUROD1	1753	1960	1940	2467
s_3800	NPAS3	4286	4785	4851	6214
s_3573	ASCL3	1389	1598	1567	2076
s_762	FOXA2	1991	2330	2132	3131
s_1064	IL15RA	1915	2075	1995	2692
s_5831	Non-Targeting Control	1114	1132	1127	1513
s_3212	LHX6	1432	1597	1577	2087
s_3648	EBF4	2194	2612	2616	3359
s_345	E4F1	1457	1504	1566	2080
s_3185	ZNF658	3504	4015	4245	5411
s_3906	BHLHE41	1708	1991	1938	2526
s_5523	Non-Targeting Control	2237	2463	2433	3287
s_5859	Non-Targeting Control	2898	3176	3233	4096
s_4399	ZNF816	2365	2597	2711	3438
s_5660	Non-Targeting Control	1765	2035	2093	2712
s_5528	Non-Targeting Control	2355	2520	2431	3238
s_5545	Non-Targeting Control	3224	3617	3326	4455
s_1183	SMAD5	2527	2714	2936	3700
s_2038	TEAD3	2038	2306	2331	3002
s_5018	ZFP69	2730	3084	2992	3843
s_4468	ZNF786	2413	2860	2871	3760
s_1287	MYBL1	1739	1900	1972	2587
s_4385	FOXN4	1268	1376	1458	1956
s_2005	TCF12	2398	2620	2521	3632
s_1356	NFE2	2329	2619	2636	3333
s_3188	ZNF658	1098	1256	1246	1635
s_780	ONECUT1	1728	1818	1896	2499
s_2783	NR1D2	2157	2320	2473	3216
s_1184	SMAD5	1364	1603	1642	2094
s_2158	NR1H2	1402	1502	1486	2024
s_3822	IKZF4	2002	2115	2129	2868
s_2446	ZSCAN9	2657	2973	2853	3749
s_5821	Non-Targeting Control	2171	2359	2433	2995
s_4759	ARX	2003	2146	2158	2740
s_3908	BHLHE41	1541	1714	1729	2307
s_373	ELF2	1983	2270	2379	3059
s_4555	ZNF524	2520	2778	2655	3605
s_5428	Non-Targeting Control	1761	2004	2067	2804
s_3876	ZNF649	3031	3587	3698	4669
s_2994	BTN3A1	1851	1976	2040	2648
s_5575	Non-Targeting Control	2934	3322	3411	4410
s_5275	NKX2-4	917	965	1013	1280
s_152	CD1D	1872	2221	2172	2880
s_2332	ZNF76	2236	2330	2429	3115
s_4120	NKX6-2	1226	1282	1360	1783
s_2115	NKX2-1	1767	1922	2041	2581
s_2871	ZNF211	2840	2981	3100	3963
s_1327	NEUROD2	1916	2088	2064	2706
s_2549	DPF3	1940	2130	2034	2822
s_3873	ZNF649	2574	2971	2707	3746
s_816	HOXA6	1896	2129	2351	2860
s_4862	ZSCAN23	1585	1689	1735	2344
s_4639	ZNF483	1751	1803	1888	2458
s_2232	ZNF8	1714	1912	1879	2327
s_4467	ZNF786	1928	2072	2177	2904
s_4415	ZNF787	1306	1443	1384	1904
s_1235	MEOX2	2353	2640	2749	3249
s_2169	VDR	4773	5265	5099	6688
s_3650	HOMEZ	1625	1759	1695	2281
s_5551	Non-Targeting Control	1710	1822	1829	2410
s_2363	ZNF132	2516	2925	2763	3973
s_2152	TWIST1	2340	2699	2576	3411
s_1921	STAT5A	2922	3121	3380	4187
s_1179	SMAD4	1724	1808	2056	2720
s_3206	EHF	3047	3421	3413	4449
s_4126	ZBTB37	2921	3265	3150	4176
s_4056	TCF7L1	1644	1666	1904	2449
s_1712	RORC	3043	3131	3091	4262
s_2761	ARNT2	2185	2298	2353	3001
s_5252	DPRX	2004	2431	2273	3104
s_3507	ZNF692	2031	2344	2152	2949
s_5669	Non-Targeting Control	2569	2943	2739	3970
s_552	FOXD2	1845	2081	2006	2610
s_4806	ZBTB7C	1494	1757	1656	2220
s_3299	SOX8	3384	3702	3753	4981
s_4975	ZNF454	2383	2781	2504	3605
s_3639	AHRR	2204	2543	2563	3328
s_5129	ZNF761	1823	2054	2031	2685
s_823	HOXA9	1235	1271	1339	1713
s_4260	IL33	1937	2162	2187	2840
s_5573	Non-Targeting Control	3411	4026	3818	5100
s_437	ESR2	2659	3018	2838	3856
s_4559	ZNF784	2199	2463	2389	3126
s_453	ETS1	3075	3564	3554	4523
s_5663	Non-Targeting Control	1774	2104	2065	2722
s_1936	T	1201	1166	1340	1731
s_3774	DMRTA1	940	936	1011	1279
s_3703	CREBZF	1913	2166	2088	2801
s_3523	ZNF701	2179	2529	2544	3313
s_3014	KLF12	2139	2241	2300	2952
s_2508	DDX39B	1422	1541	1693	2097
s_3178	ZZZ3	2459	2846	2851	3868
s_423	NR2F6	1088	1286	1247	1562
s_2376	ZNF135	1724	1928	1795	2486
s_5873	Non-Targeting Control	1995	2246	2293	2870
s_5183	ZNF805	3601	4195	4275	5527
s_2798	ZNF263	2820	3250	3123	4082
s_2925	NFAT5	2101	2419	2549	3179
s_1102	IRF5	3347	3810	3785	4921
s_4916	ZNF740	3030	3507	3269	4411
s_5602	Non-Targeting Control	2472	2854	3034	3960
s_3463	ZNF770	4194	4659	4572	5866
s_1068	IL17A	1673	1987	2028	2629
s_1969	TBX15	3086	3345	3479	4508
s_4591	ZNF681	1764	1914	1876	2600
s_1531	PITX3	1305	1446	1466	1990
s_3342	ZNF691	2329	2697	2720	3244
s_1161	LYL1	1704	2025	1989	2593
s_5398	Non-Targeting Control	3770	4162	4433	5676
s_1872	SP4	1361	1575	1506	2030
s_2493	PAX8	2255	2445	2441	3202
s_818	HOXA7	1709	1885	2003	2492
s_3343	ZNF691	2775	3016	2985	3796
s_5359	ZNF705B	3036	3379	3522	4485
s_5556	Non-Targeting Control	1483	1587	1540	2036
s_3865	BCL11B	1629	1783	1825	2437
s_4346	ZNF653	2642	3101	3037	3976
s_489	EVX1	2078	2423	2384	3080
s_2452	ZNF200	3310	3632	3594	4739
s_207	CCR3	2204	2516	2642	3366
s_1372	NFIC	2830	3180	3105	4150
s_1365	NFIB	2018	2215	2171	2928
s_3766	DMRTC2	2363	2694	2491	3423
s_5078	ZNF860	1585	1853	1904	2338
s_4010	SP6	1681	1741	1721	2355
s_262	CSF2	957	1136	1108	1484
s_3920	ZNF322	4873	5481	5674	7136
s_2178	XBP1	1158	1389	1358	1766
s_2127	TNFAIP3	3565	2962	3505	4074
s_149	CD1D	2199	2313	2247	2976
s_337	E2F5	3445	3855	4024	5257
s_1380	NFIX	1986	2218	2140	2834
s_5484	Non-Targeting Control	3235	3362	3307	4342
s_736	HLF	1286	1275	1516	1972
s_3887	ZNF343	552	615	670	828
s_4780	ZNF778	1807	2013	2069	2738
s_4758	ZNF169	2857	3339	3299	4572
s_5370	DUX4	1423	1668	1483	1887
s_1681	RFX1	2011	2396	2248	2827
s_5812	Non-Targeting Control	1390	1616	1576	2117
s_808	HOXA4	1243	1351	1478	1808
s_3883	ZSCAN5A	2756	3012	2950	3931
s_1223	MEIS1	1842	2054	2051	2777
s_5756	Non-Targeting Control	742	819	789	1072
s_4779	ZNF778	2643	2906	3094	3845
s_5627	Non-Targeting Control	3612	3929	4157	5415
s_2109	KLF10	3124	3411	3583	4586
s_4577	ZNF582	3022	3407	3391	4323
s_4129	ZNF594	2384	2628	2659	3489
s_521	FOXI1	1688	1971	1904	2566
s_5419	Non-Targeting Control	1460	1585	1553	1953
s_2652	TBX18	1452	1652	1615	2115
s_3481	ZNF331	3508	3874	3975	5157
s_5445	Non-Targeting Control	2688	3084	3080	4171
s_1193	MAFG	1650	1767	1781	2336
s_5224	DBX2	1337	1579	1663	2117
s_4142	HES7	2827	2929	2993	3990
s_4174	ATOH8	1617	1787	1799	2342
s_2269	ZNF23	1586	1721	1699	2394
s_130	RUNX3	1924	2010	2037	2606
s_5039	ZNF284	2069	2426	2475	3184
s_5532	Non-Targeting Control	1572	2047	1871	2653
s_1061	IL15RA	2831	3142	3092	4205
s_3784	NEUROD6	2632	2717	2918	3738
s_4739	BHLHA15	1144	1255	1233	1590
s_4089	ZNF394	3108	3509	3463	4564
s_340	E2F5	2563	2861	2853	3638
s_2509	LST1	2906	3204	3325	4476
s_306	DLX6	1563	1938	1853	2394
s_4864	FERD3L	1843	2090	1995	2641
s_3252	ZNF777	2236	2410	2470	3027
s_1309	MYF6	3552	3875	3967	5088
s_4723	TIGD2	2964	3528	3249	4373
s_173	CEBPA	2029	2344	2230	2982
s_1211	MEF2A	2262	2520	2459	3304
s_2471	ZNF217	2270	2451	2622	3286
s_5132	ZNF749	1378	1478	1438	1952
s_2914	GMEB1	1514	1620	1549	2059
s_5844	Non-Targeting Control	3211	3638	3811	4822
s_2561	GFI1B	3425	3754	3847	4912
s_853	HOXB5	3620	4300	4072	5722
s_4961	ZNF619	2696	3000	3017	3934
s_234	CREB1	2501	2819	2793	3676
s_1473	PAX3	2174	2604	2593	3379
s_3816	NSD1	2838	3045	3384	4401
s_2960	ZNF460	3133	3357	3338	4411
s_1248	KMT2A	4326	4952	4959	6434
s_3753	PKNOX2	2302	2466	2594	3459
s_5033	ZNF774	1563	1896	1699	2408
s_466	ETV2	1616	1770	1706	2334
s_3064	FOXJ3	2546	2721	2747	3547
s_495	BPTF	1656	1882	1926	2358
s_2779	NR1H4	3084	3507	3553	4640
s_4506	CTCFL	1439	1745	1727	2252
