sgRNA	Gene	D3_high	D3_low	D4_high	D4_low
s_3705	ZNF71	77	80	30	36
s_3479	ZNF444	294	373	192	258
s_2051	TFAP2A	310	310	123	142
s_5995	EGFP	87	158	45	32
s_4659	ZFP1	83	133	37	64
s_950	HSF1	296	333	130	191
s_584	NR5A2	681	791	336	343
s_5460	Non-Targeting Control	441	465	218	237
s_1751	CCL2	113	97	37	34
s_5901	Non-Targeting Control	150	188	83	78
s_1420	NKX3-1	220	188	93	73
s_4717	ZNF540	262	299	109	163
s_4281	ISX	98	127	41	61
s_5932	Non-Targeting Control	251	272	116	161
s_767	FOXA3	228	221	74	103
s_2279	ZNF28	301	241	120	106
s_4145	KDM2B	569	549	221	289
s_3284	ICOS	186	216	66	100
s_30	AIRE	111	135	46	78
s_174	CEBPA	152	270	101	105
s_2080	TFDP1	269	343	121	156
s_624	NR6A1	86	96	38	38
s_4764	GSX2	460	438	197	235
s_4890	BCL6B	222	204	78	66
s_237	ATF2	231	243	78	122
s_5924	Non-Targeting Control	501	575	194	258
s_1029	IL7R	252	292	88	128
s_956	HSF2	251	274	2	169
s_1832	SOX4	181	171	59	67
s_5660	Non-Targeting Control	96	101	42	37
s_3199	GMEB2	129	160	62	99
s_401	EMX1	56	121	41	47
s_1148	LMX1B	145	106	37	63
s_357	EGR2	65	179	31	82
s_1438	NRL	625	767	281	388
s_4386	FOXN4	444	460	181	218
s_1476	PAX3	40	44	15	24
s_5196	FOXI2	118	152	46	70
s_3117	HEY1	282	317	159	134
s_3877	ZNF655	476	629	202	276
s_2609	TP63	598	697	249	293
s_2422	ZNF175	221	283	117	131
s_5084	ZFP57	532	713	229	314
s_4776	ZNF675	97	114	43	47
s_257	CSF1	426	410	150	193
s_3864	RFX7	605	680	247	270
s_3434	HES2	144	215	70	81
s_4481	ARID3C	396	524	157	240
s_2530	NR4A3	480	523	191	252
s_4183	ZNF566	948	968	376	449
s_2336	ZNF79	182	168	92	83
s_778	ONECUT1	394	611	147	287
s_814	HOXA6	167	218	97	107
s_2963	ARID5A	214	263	84	102
s_3958	ZNF669	218	231	98	98
s_3402	CXXC5	361	381	142	168
s_2366	ZNF133	231	271	90	132
s_5804	Non-Targeting Control	103	214	74	60
s_1938	TAL1	223	229	74	118
s_5245	FOXB2	175	389	100	194
s_3921	ZNF768	108	74	49	13
s_1867	SP3	334	273	105	166
s_5395	Non-Targeting Control	167	172	72	82
s_1758	CCL4	98	138	37	68
s_16	AHR	574	621	199	256
s_5749	Non-Targeting Control	69	86	27	37
s_2386	ZNF141	73	68	23	22
s_4845	ZBTB12	236	178	95	111
s_5814	Non-Targeting Control	460	541	166	252
s_5275	NKX2-4	98	114	54	59
s_2843	KLF2	93	72	26	42
s_921	HOXD8	441	581	198	314
s_934	HOXD11	385	462	151	203
s_3058	MLXIP	407	461	170	166
s_5013	TFAP2E	551	555	191	237
s_3382	ZBTB7A	270	288	114	129
s_5648	Non-Targeting Control	126	210	58	69
s_222	CCR7	146	211	66	107
s_1217	MEF2D	109	119	35	38
s_4160	ZBTB45	243	224	73	141
s_879	HOXC5	389	429	172	193
s_1710	RORC	331	355	139	144
s_5496	Non-Targeting Control	306	332	107	180
s_3011	PTGDR2	357	465	182	192
s_2597	BARX2	422	407	154	215
s_2995	BTN3A1	296	386	168	180
s_4602	ZNF570	671	661	300	288
s_2410	ZNF157	193	314	100	122
s_4956	HKR1	100	114	42	41
s_3321	IRX4	166	177	62	91
s_1257	MNT	104	173	53	110
s_1664	RARG	326	342	147	168
s_2891	MXD4	101	131	63	56
s_3543	ZKSCAN7	257	261	71	123
s_3539	FOXJ2	192	190	77	72
s_3703	CREBZF	124	168	55	78
s_5170	BSX	295	336	119	139
s_5866	Non-Targeting Control	461	536	189	251
s_4703	ZNF567	358	410	149	196
s_964	HSPA1B	259	326	85	171
s_3806	ZSCAN31	257	272	88	124
s_3687	HES4	39	38	9	14
s_1279	MXI1	376	398	144	178
s_2558	EOMES	71	77	37	39
s_3048	MTF2	159	194	57	78
s_4549	ZNF417	233	298	82	133
s_5474	Non-Targeting Control	246	293	110	121
s_5847	Non-Targeting Control	191	251	76	103
s_701	HLA-B	99	109	37	52
s_872	HOXB9	278	452	162	138
s_97	BNC1	129	164	41	51
s_3751	ALX4	144	181	68	77
s_4837	ATOH7	186	151	71	89
s_1510	PDCD1	78	331	65	61
s_4077	KLF16	136	188	62	105
s_4945	ZNF283	189	160	80	62
s_367	EGR4	34	28	11	16
s_4060	MXD3	10	8	8	10
s_363	EGR3	113	142	43	62
s_1632	PROX1	390	425	154	193
s_3174	HINFP	467	535	176	220
s_5597	Non-Targeting Control	79	101	20	81
s_439	ESR2	69	71	32	24
s_3548	MYNN	82	146	37	46
s_5795	Non-Targeting Control	29	53	11	10
s_2752	ST18	573	664	234	285
s_5554	Non-Targeting Control	512	551	191	237
s_2470	ZNF217	129	112	52	66
s_3567	BTNL2	56	125	36	43
s_254	CRX	214	271	74	96
s_3035	IKZF3	532	501	204	237
s_1372	NFIC	387	436	187	216
s_95	CXCR5	229	312	102	126
s_4744	ZNF596	142	170	32	126
s_1467	PAX1	395	408	187	215
s_917	HOXD4	107	134	81	61
s_4445	ZNF280A	570	649	224	275
s_1050	IL12RB1	81	125	45	28
s_1099	IRF4	105	140	37	65
s_1593	POU5F1	409	453	176	187
s_5633	Non-Targeting Control	281	313	98	155
s_5507	Non-Targeting Control	264	303	105	156
s_4816	TUBB	34	41	22	22
s_836	HOXA13	250	253	95	141
s_4677	ZNF550	278	356	134	137
s_5765	Non-Targeting Control	308	242	108	129
s_3014	KLF12	104	98	31	53
s_140	CD1A	513	548	26	216
s_5233	ETV3L	205	221	91	108
s_5820	Non-Targeting Control	170	282	62	96
s_5499	Non-Targeting Control	165	180	64	112
s_5991	EGFP	124	87	34	50
s_3153	SPDEF	193	389	143	184
s_1003	IL3	705	799	291	334
s_3062	FOXJ3	126	195	108	271
s_2905	KLF1	190	228	76	102
s_4375	ASCL4	78	84	29	38
s_1684	RFX1	183	167	55	88
s_209	CCR4	318	412	146	166
s_881	HOXC6	289	469	97	192
s_514	FOXD1	434	473	161	205
s_1730	VPS52	190	263	92	134
s_1559	POU2AF1	839	893	334	406
s_1964	TBX5	178	175	76	94
s_3797	NPAS3	267	271	90	120
s_3208	EHF	281	312	129	126
s_823	HOXA9	421	465	166	205
s_5347	SP9	151	172	63	66
s_5294	SKOR2	102	126	43	58
s_5128	ZNF761	68	93	31	40
s_1692	RFX3	398	588	168	285
s_5097	ZNF530	138	186	115	79
s_5653	Non-Targeting Control	136	142	46	86
s_5011	TFAP2E	218	236	80	103
s_2071	NR2F1	218	228	108	147
s_2937	PHTF1	290	290	94	112
s_5332	ZNF730	58	76	31	35
s_5766	Non-Targeting Control	471	513	194	256
s_503	FOXF1	231	224	148	93
s_2167	USF2	79	127	67	44
s_533	FOXJ1	55	107	26	38
s_57	ZFHX3	524	610	222	271
s_3774	DMRTA1	71	73	33	26
s_1814	SNAI1	120	131	46	59
s_4698	ZNF433	204	217	87	105
s_2088	TFE3	108	126	43	70
s_5452	Non-Targeting Control	332	439	149	222
s_2487	ZNF232	404	500	144	223
s_4201	HSFY1	117	120	58	71
s_4258	IL33	74	95	19	41
s_4883	ZNF718	169	182	69	113
s_1534	PKNOX1	72	64	19	26
s_5708	Non-Targeting Control	481	525	227	272
s_1503	PBX2	107	93	41	54
s_5175	ONECUT3	260	291	105	149
s_4899	NCR3	228	244	61	86
s_2965	BTNL3	163	209	70	98
s_323	E2F1	182	211	61	118
s_1842	SOX10	110	130	45	83
s_376	ELF2	650	675	254	338
s_1293	MYC	98	111	48	43
s_3046	MTF2	71	101	40	45
s_2317	ZNF74	44	29	24	24
s_5144	SP5	43	70	17	45
s_1839	SOX9	227	268	87	115
s_4608	GLIS1	167	195	66	73
s_5379	ZBED6	165	203	71	84
s_541	FOXE1	97	89	41	58
s_3458	SOHLH2	94	145	40	64
s_1981	HNF1A	103	146	35	61
s_4283	ZNF765	185	271	71	121
s_5793	Non-Targeting Control	66	105	32	38
s_4285	ZNF765	672	865	167	276
s_5341	ZNF737	396	468	167	164
s_2492	ZNF236	169	150	49	79
s_2044	TEF	83	99	48	44
s_3085	ZBTB43	165	200	78	102
s_1586	POU4F2	117	130	39	61
s_2705	HAND2	195	213	79	105
s_4666	ZNF519	661	713	295	343
s_2740	CREB5	446	571	212	281
s_1033	IL9	254	208	87	96
s_5268	SCX	219	276	93	142
s_2853	BTN2A2	84	79	26	35
s_2877	BATF	309	334	128	204
s_474	ETV4	82	91	31	49
s_5687	Non-Targeting Control	499	155	209	183
s_733	HLF	132	158	52	116
s_574	FOSB	152	188	82	81
s_1886	SREBF1	444	336	183	150
s_4958	HKR1	267	311	130	116
s_5462	Non-Targeting Control	139	234	81	109
s_1341	NFIA	347	306	148	73
s_1155	LTB	234	295	117	138
s_326	E2F2	101	81	37	37
s_3940	ZNF385D	197	299	113	126
s_563	FOXO3	95	107	25	47
s_5757	Non-Targeting Control	161	195	52	84
s_211	CCR4	123	132	59	91
s_4714	ZNF100	67	49	23	41
s_1461	OVOL1	236	272	121	113
s_3604	BBX	90	103	39	74
s_1408	NHLH1	140	148	45	65
s_591	GABPA	17	33	14	19
s_3015	KLF12	127	167	41	67
s_3728	IL21	581	693	271	264
s_4107	ZNF333	145	165	70	62
s_709	MNX1	277	309	129	171
s_3249	ZNF777	181	215	80	131
s_1415	NKX2-2	486	601	217	252
s_1570	POU3F1	62	90	24	31
s_1512	PDCD1	330	344	127	168
s_2049	TFAP2A	213	314	114	166
s_5049	ZSCAN22	97	138	65	47
s_5532	Non-Targeting Control	79	106	42	42
s_1466	PAX1	192	192	81	85
s_3380	ZNF771	28	31	12	21
s_5676	Non-Targeting Control	72	83	28	38
s_5374	ZNF605	355	394	147	182
s_3813	NSD1	389	397	169	230
s_3987	GRHL2	135	159	64	71
s_3378	ZNF771	478	511	156	218
s_377	ELF3	188	189	62	116
s_3737	ZNF350	256	318	99	139
s_3663	ZBTB4	164	442	94	138
s_4919	PROX2	185	205	91	108
s_1143	LMX1A	55	68	18	29
s_261	CSF2	32	42	9	20
s_5461	Non-Targeting Control	112	155	47	82
s_560	FOXO1	207	242	84	106
s_1504	PBX2	58	74	18	32
s_4045	ZNF611	129	164	56	72
s_4358	OLIG1	301	384	121	172
s_3006	ZHX1	68	66	39	34
s_4844	ZBTB12	58	63	23	30
s_485	MECOM	303	475	138	164
s_739	HLX	93	83	37	25
s_246	CREBL2	143	161	65	70
s_5778	Non-Targeting Control	245	401	231	149
s_3090	HIC2	330	492	144	260
s_4334	ZIM3	44	53	23	35
s_1813	SNAI1	92	148	38	59
s_5008	ZNF260	208	251	64	79
s_2118	NR2E1	228	225	89	100
s_3618	VARS2	98	141	44	58
s_4179	ZNF587	233	303	101	119
s_3212	LHX6	188	173	67	86
s_3754	PKNOX2	241	298	103	134
s_3508	ZNF692	163	190	69	91
s_4463	NOBOX	108	149	40	63
s_5663	Non-Targeting Control	124	145	49	52
s_2907	KLF1	248	380	117	140
s_5199	MED11	213	249	70	131
s_3714	OVOL2	71	79	29	32
s_2660	ZBED1	101	104	33	38
s_1541	PLAGL1	171	195	64	111
s_422	NR2F6	94	130	46	57
s_4517	GSC	305	328	137	131
s_505	FOXF2	54	158	26	31
s_2568	SOX14	91	85	39	30
s_690	HIVEP1	606	606	237	295
s_4191	ZFHX2	218	264	103	102
s_5730	Non-Targeting Control	38	34	23	15
s_5298	FOXD4L6	88	109	47	48
s_5434	Non-Targeting Control	510	623	196	286
s_5082	ZNF879	122	282	118	165
s_1121	JUN	243	284	119	153
s_2630	FOXH1	98	113	51	49
s_903	HOXC12	28	25	8	18
s_2657	ZBED1	651	625	261	349
s_1334	NFATC1	339	300	99	148
s_260	CSF1	114	166	43	88
s_1746	CCL1	173	187	83	118
s_2415	VEZF1	345	346	123	159
s_2973	ATF7	207	232	92	100
s_588	NR5A1	361	403	162	191
s_262	CSF2	181	258	98	107
s_4249	TGIF2LY	250	261	122	135
s_83	NKX3-2	125	138	46	58
s_1949	TBX1	341	225	214	127
s_4625	IRX2	233	314	91	167
s_4026	PBX4	223	236	107	99
s_3211	LHX6	289	69	150	162
s_2404	ZNF148	238	257	102	116
s_1703	RORA	403	398	192	173
s_3715	OVOL2	220	245	82	122
s_68	ATF3	117	166	55	83
s_4522	MESP2	211	297	120	108
s_3019	KLF8	66	61	27	44
s_3963	ZNF671	147	175	56	61
s_2885	CXCL13	592	628	231	244
s_5685	Non-Targeting Control	160	140	65	81
s_525	FOXL1	215	271	119	128
s_1266	MSX1	101	115	44	48
s_3461	ZNF770	269	294	87	133
s_1146	LMX1B	51	97	31	34
s_1110	IRF7	93	96	30	31
s_3394	PRRX2	88	96	44	38
s_457	ETS2	361	412	158	150
s_4740	BHLHA15	231	274	77	104
s_3233	ZBTB32	94	107	41	54
s_4166	ZNF341	189	207	95	95
s_4808	ZNF584	291	393	134	163
s_1994	TCF7	110	147	51	80
s_2691	PPT2	148	164	67	92
s_4092	ZNF394	167	167	66	64
s_2146	TRPS1	134	321	52	142
s_1936	T	167	209	27	135
s_114	BTN1A1	129	107	41	59
s_4535	ZNF480	148	178	53	77
s_451	ESRRG	218	353	125	140
s_1445	NR4A2	107	91	24	60
s_4999	VSX2	41	44	15	24
s_747	NR4A1	196	204	86	80
s_2638	MBD2	248	145	102	112
s_4430	DMBX1	44	24	23	16
s_5786	Non-Targeting Control	198	234	103	113
s_2168	USF2	52	103	36	44
s_3480	ZNF444	128	121	51	56
s_5244	FOXB2	131	171	77	57
s_5539	Non-Targeting Control	478	588	224	262
s_2354	ZNF121	245	297	100	130
s_3147	MAFF	54	91	19	35
s_1331	NEUROG1	32	47	17	20
s_3257	BHLHE22	73	109	42	32
s_2247	ZNF16	102	111	35	60
s_4572	ZNF565	247	280	192	194
s_5819	Non-Targeting Control	185	231	78	74
s_506	FOXF2	95	107	35	56
s_9	NR0B1	575	697	241	301
s_5561	Non-Targeting Control	316	388	128	203
s_5754	Non-Targeting Control	63	63	31	29
s_3131	PATZ1	144	193	62	94
s_659	GTF2B	516	488	179	235
s_5796	Non-Targeting Control	107	114	42	57
s_4800	TIGD1	224	179	95	131
s_2634	PHOX2B	107	129	53	46
s_2592	GCM1	153	197	79	77
s_383	ELF4	77	71	23	37
s_4174	ATOH8	44	53	15	25
s_3094	CIC	73	104	48	45
s_5563	Non-Targeting Control	134	260	60	101
s_4159	ZBTB45	518	540	207	268
s_2338	ZNF84	219	278	98	111
s_1685	RFX2	187	209	71	114
s_94	CXCR5	94	170	40	72
s_276	CUX1	126	99	56	49
s_2351	ZNF222	91	145	37	90
s_2187	YY1	74	69	30	41
s_3359	LEF1	154	345	109	84
s_4964	ZNF621	195	234	64	114
s_5794	Non-Targeting Control	43	36	17	20
s_5999	EGFP	198	230	83	95
s_3881	ZSCAN5A	128	140	52	69
s_4559	ZNF784	197	205	80	87
s_3004	SOX21	258	306	105	120
s_1905	STAT1	352	377	140	192
s_4616	TCF23	60	122	39	42
s_1591	POU4F3	211	222	89	89
s_3735	PRDM12	107	167	42	102
s_5472	Non-Targeting Control	226	227	103	97
s_1145	LMX1B	71	94	21	54
s_1530	PITX3	100	92	48	48
s_1000	IL2RB	181	255	84	96
s_4343	ZNF653	275	272	124	153
s_1373	NFIL3	208	307	77	92
s_4309	PRDM6	93	85	34	46
s_3350	YBX2	89	90	28	46
s_858	HOXB6	77	132	48	50
s_5029	HMX3	112	126	41	55
s_5650	Non-Targeting Control	259	303	89	148
s_2548	ALX1	13	25	10	12
s_3525	ZNF415	107	280	76	57
s_5725	Non-Targeting Control	60	115	42	45
s_333	E2F4	236	269	103	189
s_4660	ZFP1	226	273	72	79
s_2556	DPF1	93	84	43	37
s_3330	FOXP3	197	220	83	104
s_3769	DMRTA2	98	147	53	41
s_2666	GCM2	272	350	113	157
s_4938	ZSCAN1	66	38	35	36
s_5856	Non-Targeting Control	317	386	148	173
s_1558	POU2AF1	72	85	31	38
s_5172	SKOR1	35	50	10	14
s_2906	KLF1	126	127	54	66
s_4796	FOXD4L1	107	85	41	38
s_2103	THRA	135	154	37	59
s_5887	Non-Targeting Control	195	251	113	120
s_896	HOXC10	102	87	37	40
s_1645	PURA	229	237	88	114
s_2484	ZNF225	55	74	22	25
s_2741	NFE2L3	44	55	16	18
s_312	DMRT1	119	154	35	66
s_72	ATF4	108	116	40	37
s_850	HOXB4	153	189	47	92
s_4708	ZNF383	121	156	42	55
s_2165	USF2	53	63	34	40
s_3405	ZNF581	35	36	12	29
s_4340	ZNF501	149	185	81	93
s_4655	NKX2-3	40	39	21	31
s_1903	SS18	245	221	79	90
s_4318	ZNF101	144	174	73	90
s_2357	ZNF124	121	151	58	80
s_4297	CENPBD1	84	101	66	54
s_627	GFI1	59	65	22	22
s_885	HOXC8	49	63	24	30
s_979	IFNGR2	62	96	32	34
s_5055	MSGN1	266	277	123	123
s_4352	FOXP4	144	186	79	89
s_5797	Non-Targeting Control	56	76	43	40
s_308	DLX6	171	237	54	77
s_3193	PTPN22	181	229	88	95
s_29	AIRE	238	251	73	113
s_4157	ZBTB45	184	246	97	122
s_3549	MESP1	23	39	15	21
s_5273	DRGX	70	126	39	73
s_2788	NR2E3	286	369	129	170
s_3638	AHRR	223	233	86	109
s_5679	Non-Targeting Control	307	328	147	158
s_5367	DUX4	137	271	81	99
s_2722	GTF2IRD1	184	239	86	102
s_2809	TOPORS	125	179	67	85
s_2239	ZNF12	166	225	80	121
s_4153	RAX2	10	16	5	9
s_2522	MTERF1	179	246	76	182
s_3188	ZNF658	315	348	144	142
s_998	IL2RB	60	62	24	31
s_1971	TBX15	104	124	36	73
s_5470	Non-Targeting Control	129	131	44	77
s_5137	ZNF324B	90	104	40	56
s_5842	Non-Targeting Control	188	256	96	115
s_5227	ZNF506	136	175	64	76
s_4353	FOXP4	359	374	150	164
s_4129	ZNF594	67	134	29	55
s_4978	ZNF454	73	106	31	37
s_1441	YBX1	128	157	40	79
s_2468	ZNF214	270	292	136	140
s_1236	MEOX2	88	100	34	55
s_5358	FOXO6	296	259	118	134
s_4862	ZSCAN23	53	59	12	25
s_1604	POU6F1	159	189	70	79
s_3991	ZFP2	119	186	69	95
s_2248	ZNF16	38	76	14	38
s_1342	NFIA	123	142	56	71
s_847	HOXB3	28	34	10	10
s_5862	Non-Targeting Control	277	261	124	115
s_3159	VAX2	122	147	49	76
s_5836	Non-Targeting Control	73	147	46	64
s_5215	LHX8	154	199	52	70
s_4996	SNAI3	100	134	35	89
s_842	HOXB2	222	281	116	109
s_26	ALX3	228	198	101	93
s_291	DLX2	80	80	24	32
s_4604	CREB3L4	108	128	47	57
s_5365	MEF2B	95	215	74	163
s_4757	ZNF169	435	525	201	258
s_1931	STAT6	192	238	61	108
s_5678	Non-Targeting Control	299	311	125	146
s_4612	IL23R	139	173	66	63
s_971	IRF8	167	277	74	111
s_2209	ZIC3	168	207	51	96
s_5156	FEZF1	75	81	27	35
s_2637	MBD2	44	59	35	23
s_5366	MEF2B	64	49	21	31
s_3162	POU2F3	146	188	64	78
s_677	HHEX	168	172	57	76
s_1929	STAT6	103	89	20	48
s_4498	ZFP28	22	45	10	12
s_626	GFI1	165	175	61	71
s_1922	STAT5A	243	253	71	116
s_1335	NFATC1	68	100	29	69
s_4172	ZNF382	253	326	86	123
s_575	FOSB	38	69	14	48
s_5147	ZNF662	236	280	81	112
s_3928	LIN28A	148	83	66	50
s_1707	RORB	52	91	28	24
s_449	ESRRG	181	248	115	110
s_4983	ZNF707	146	162	74	67
s_4820	NAIF1	198	317	109	150
s_4568	SIX5	352	454	129	225
s_5710	Non-Targeting Control	211	28	9	14
s_5967	Non-Targeting Control	72	76	20	31
s_2460	ZNF205	38	50	18	25
s_321	E2F1	219	322	101	161
s_1852	SOX15	105	187	59	102
s_370	ELF1	106	101	49	52
s_2299	ZNF37A	289	392	103	152
s_3589	LHX9	46	88	25	18
s_5159	MAFA	70	89	21	38
s_4146	KDM2B	63	44	28	28
s_3298	SOX8	129	202	32	96
s_664	GTF2I	166	244	73	111
s_1462	OVOL1	121	115	41	61
s_3309	ZNF354C	184	239	80	107
s_107	KLF9	96	105	37	45
s_44	ARNT	58	70	33	47
s_2696	HAND1	135	145	64	76
s_5491	Non-Targeting Control	243	285	79	114
s_3924	ZNF768	112	124	43	43
s_1452	SIX6	156	144	57	66
s_966	FOXN2	183	151	56	83
s_638	GLI3	68	79	43	40
s_4607	GLIS1	90	127	44	48
s_4345	ZNF653	118	150	36	84
s_2701	NCR2	126	175	56	88
s_699	ZBTB48	95	89	34	40
s_4614	IL23R	22	68	21	16
s_5876	Non-Targeting Control	116	168	66	69
s_594	GATA1	93	105	42	53
s_5800	Non-Targeting Control	33	32	11	11
s_1550	PRRX1	93	124	31	49
s_962	HSPA1B	158	204	64	134
s_4948	ZNF615	208	198	77	98
s_2178	XBP1	64	75	22	27
s_4864	FERD3L	83	92	23	36
s_4087	ZIC4	62	37	42	36
s_2016	ZNF354A	182	242	75	101
s_2555	DPF1	157	184	77	90
s_3950	ZNF552	122	115	51	70
s_5577	Non-Targeting Control	135	177	72	77
s_1820	SOX1	227	205	84	80
s_1326	NEUROD2	119	165	57	61
s_4419	ZNF573	124	192	52	73
s_938	HOXD12	182	176	90	83
s_1039	IL10	131	130	63	79
s_4818	TUBB	287	347	141	155
s_599	GATA2	16	25	2	11
s_5667	Non-Targeting Control	137	127	59	56
s_1215	MEF2C	84	101	56	48
s_5364	MEF2B	79	68	37	28
s_5555	Non-Targeting Control	47	47	27	52
s_4063	SCRT1	402	396	157	191
s_4022	ESX1	126	186	72	79
s_1687	RFX2	123	175	81	63
s_653	GSC2	158	164	58	81
s_1301	MYCN	46	49	18	26
s_20	AIF1	78	91	54	48
s_2397	ZNF146	229	318	102	107
s_2688	LHX2	127	125	49	88
s_3184	ZBTB20	93	146	65	105
s_5261	ZNF704	80	89	33	38
s_4132	ZNF594	34	61	25	34
s_3583	MEIS3	33	36	12	20
s_2975	ATF7	75	97	9	61
s_1763	CCL5	122	131	57	81
s_183	CEBPD	111	135	61	48
s_2795	NR1H3	123	255	73	159
s_2686	LHX2	140	217	83	92
s_1361	NFE2L2	87	132	33	44
s_686	HIF1A	119	194	67	71
s_5607	Non-Targeting Control	61	81	33	15
s_878	HOXC5	45	63	18	17
s_644	GLI4	142	113	41	70
s_2109	KLF10	366	368	138	193
s_2184	XPA	82	82	33	58
s_405	EMX2	125	173	64	75
s_148	CD1C	56	55	45	37
s_4902	NCR3	68	139	46	36
s_1989	TCF3	54	78	27	28
s_2158	NR1H2	69	209	43	50
s_1497	PBX1	142	183	72	84
s_3141	ZKSCAN5	55	70	26	33
s_1302	MYCN	78	130	40	54
s_3026	RBPJL	17	11	9	10
s_860	HOXB6	54	97	20	53
s_252	CREM	120	159	50	89
s_37	PHOX2A	226	239	84	122
s_2323	ZNF75D	34	54	34	29
s_3995	ZNF614	156	175	60	99
s_4792	ZNF626	168	179	77	114
s_5005	ZNF181	52	48	17	30
s_3757	ZNF667	135	152	49	64
s_3487	HES6	128	164	55	82
s_5871	Non-Targeting Control	7	24	6	4
s_639	GLI3	92	110	40	33
s_933	HOXD11	48	70	18	32
s_5266	ZNF674	59	69	25	26
s_2848	IRF9	74	72	35	41
s_5587	Non-Targeting Control	176	183	74	77
s_2107	THRB	61	74	30	21
s_4009	SP6	82	75	25	49
s_31	AIRE	135	131	38	89
s_5936	Non-Targeting Control	109	167	60	70
s_3226	FOXD3	24	31	7	25
s_3671	ZBTB26	110	142	54	74
s_1652	RAD21	82	108	36	58
s_2572	ZNF282	53	77	20	32
s_670	GZMA	138	143	42	58
s_5798	Non-Targeting Control	44	63	12	31
s_4264	ZNF697	24	27	11	11
s_2408	ZNF154	13	15	6	6
s_5906	Non-Targeting Control	24	51	15	20
s_2300	ZNF37A	68	71	11	35
s_5552	Non-Targeting Control	41	52	20	24
s_5746	Non-Targeting Control	192	121	61	129
s_5821	Non-Targeting Control	91	81	48	38
s_957	HSF4	137	273	58	133
s_1412	NHLH2	70	79	30	41
s_3318	NEUROG3	114	125	36	53
s_4471	KLF14	44	89	35	24
s_366	EGR4	58	86	37	44
s_3275	GRHL1	185	333	73	114
s_3485	HES6	91	104	43	55
s_640	GLI3	126	139	59	59
s_4079	KLF16	69	56	28	20
s_2462	ZNF213	94	87	38	41
s_1789	SIX1	182	194	85	102
s_1804	SLAMF1	86	116	44	55
s_4827	GSX1	102	124	44	79
s_3849	IL25	47	63	14	26
s_4851	FOXK1	128	128	53	45
s_182	CEBPD	131	179	74	94
s_2523	MTERF1	64	76	24	42
s_1457	OTX2	66	100	27	30
s_5677	Non-Targeting Control	117	127	54	38
s_871	HOXB9	34	51	15	29
s_4637	NKX6-3	75	61	19	25
s_3277	TFCP2L1	13	21	7	2
s_3230	FOXB1	109	140	36	57
s_2784	NR1D2	38	84	21	29
s_889	HOXC9	131	176	57	53
s_634	GLI2	102	109	48	48
s_4119	NKX6-2	29	29	13	11
s_3095	CIC	100	66	31	47
s_232	KLF6	73	89	33	44
s_5498	Non-Targeting Control	145	175	74	70
s_2301	ZNF41	101	114	33	134
s_4150	ZNF496	144	134	70	69
s_1201	MAZ	42	45	16	26
s_5733	Non-Targeting Control	86	96	40	40
s_151	CD1D	102	138	53	62
s_942	HOXD13	63	63	23	30
s_2664	MSC	45	60	26	40
s_3104	SATB2	91	87	42	36
s_415	EN2	115	135	65	67
s_5873	Non-Targeting Control	26	63	23	11
s_3286	TBX21	111	123	51	59
s_941	HOXD13	139	175	79	70
s_5370	DUX4	41	55	28	25
s_173	CEBPA	70	69	30	41
s_2517	MAFK	78	68	20	28
s_5000	VSX2	18	15	7	3
s_2335	ZNF79	79	70	26	32
s_4010	SP6	12	20	9	5
s_628	GFI1	90	110	41	56
s_5651	Non-Targeting Control	44	51	25	22
s_5699	Non-Targeting Control	147	131	56	42
s_4130	ZNF594	8	10	6	1
s_3322	IRX4	89	90	33	32
s_4176	ATOH8	96	113	43	48
s_3794	PRDM14	94	122	32	61
s_4383	FOXN4	66	87	24	49
s_443	ESRRA	12	12	2	3
s_3042	ATF5	18	21	6	6
s_5589	Non-Targeting Control	206	276	95	125
s_1774	SHOX	110	128	43	49
s_3355	ZNF580	189	205	69	111
s_255	CRX	49	68	20	29
s_4500	GATA5	40	60	12	24
s_482	ETV6	98	130	47	76
s_4771	ZNF384	92	129	52	37
s_4125	ZBTB37	57	113	18	29
s_3082	ZNF423	112	94	43	40
s_3379	ZNF771	86	132	48	48
s_504	FOXF1	210	258	107	110
s_1879	SPIB	135	158	54	60
s_2959	ZNF460	55	58	29	32
s_466	ETV2	31	27	10	13
s_2454	ZNF202	13	12	5	9
s_1509	PDCD1	67	104	32	57
s_5344	ZNF316	59	114	35	64
s_409	EN1	57	48	27	35
s_3968	ZNF613	52	64	22	44
s_744	HMGA1	31	32	24	24
s_5080	ZNF879	48	97	22	31
s_707	HLA-C	52	54	30	19
s_621	NR6A1	9	17	5	8
s_2993	BTN3A1	76	81	32	46
s_5869	Non-Targeting Control	108	130	42	68
s_4644	ZNF782	87	107	35	41
s_2114	NKX2-1	29	33	10	20
s_199	FOXN3	63	98	26	31
s_4874	ZNF620	67	80	23	57
s_754	HMX2	51	82	19	32
s_2629	FOXH1	30	32	9	23
s_667	GTF3A	93	151	29	32
s_1273	MTF1	46	63	22	23
s_5210	ZBTB34	126	170	70	83
s_2100	TGIF1	44	29	25	21
s_2692	PPT2	164	209	78	108
s_3899	IRX1	47	76	18	39
s_4819	NAIF1	106	170	44	88
s_1805	SNAI2	52	67	21	27
s_2042	TEF	56	65	28	27
s_4112	LCOR	79	147	20	34
s_3324	IRX4	164	188	78	123
s_4348	OSR2	25	24	17	11
