sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_910_r0	IL2RA	3009.5	3245.4	3009.5	3245.4	0.10883	27820	18627	1.7283	0.95803	0.041969	0.083938	0.99724	True
s_2016_r0	TMEM258	1223.1	1362.3	1223.1	1362.3	0.15535	9684.4	6498	1.7265	0.95787	0.04213	0.08426	0.99724	True
s_2370_r0	Non-Targeting Control	5331.3	5660.9	5331.3	5660.9	0.08653	54320	36450	1.7264	0.95786	0.042135	0.08427	0.99724	True
s_1460_r0	PELI1	2641.8	2424.6	2641.8	2424.6	-0.12373	23590	15989	1.7178	0.042919	0.95708	0.085838	0.99724	False
s_299_r0	CD36	4923.6	5236.6	4923.6	5236.6	0.088885	48969	33196	1.7176	0.95707	0.042932	0.085864	0.99724	True
s_568_r0	ECSIT	1226.5	1365	1226.5	1365	0.15428	9597	6518.7	1.7159	0.95691	0.043086	0.086172	0.99724	True
s_914_r0	IL2RG	787.64	681.15	787.64	681.15	-0.20929	5670.6	3890.6	1.7073	0.043879	0.95612	0.087758	0.99724	False
s_336_r0	CFB	3654.9	3394.9	3654.9	3394.9	-0.10643	33801	23395	1.6999	0.044579	0.95542	0.089158	0.99724	False
s_1941_r0	TGIF1	3030.6	2798.5	3030.6	2798.5	-0.11492	26940	18781	1.6938	0.045154	0.95485	0.090307	0.99724	False
s_1137_r0	MAP2K3	2707.3	2490.3	2707.3	2490.3	-0.12048	23540	16455	1.6915	0.04537	0.95463	0.09074	0.99724	False
s_1046_r0	KMT2D	4051.5	3777	4051.5	3777	-0.10122	37697	26402	1.6899	0.045528	0.95447	0.091056	0.99724	False
s_1539_r0	PRF1	4530.3	4237.4	4530.3	4237.4	-0.096433	42919	30103	1.6886	0.045645	0.95436	0.09129	0.99724	False
s_1128_r0	MAN1C1	3018.4	3249	3018.4	3249	0.10618	26587	18692	1.6867	0.95416	0.045835	0.091671	0.99724	True
s_136_r0	ATP6V1B2	2757.3	2976	2757.3	2976	0.11006	23907	16811	1.6864	0.95415	0.045855	0.091709	0.99724	True
s_1327_r0	NFKB2	2415.1	2212.8	2415.1	2212.8	-0.12616	20465	14394	1.6863	0.045872	0.95413	0.091745	0.99724	False
s_2157_r0	USP21	3277.2	3517.5	3277.2	3517.5	0.10203	28859	20585	1.6745	0.95298	0.047018	0.094036	0.99724	True
s_177_r0	BRD7	4359.3	4642.8	4359.3	4642.8	0.090893	40199	28772	1.6716	0.9527	0.047301	0.094602	0.99724	True
s_1243_r0	MRPL51	2981.7	3208.4	2981.7	3208.4	0.10569	25699	18426	1.6702	0.95256	0.047444	0.094887	0.99724	True
s_129_r0	ATP6AP1	2715.1	2501.1	2715.1	2501.1	-0.11837	22886	16510	1.665	0.047952	0.95205	0.095904	0.99724	False
s_916_r0	IL2RG	2890.6	2668.7	2890.6	2668.7	-0.11518	24617	17768	1.6646	0.047995	0.952	0.095991	0.99724	False
s_2287_r0	ZNF823	2239.6	2048.9	2239.6	2048.9	-0.12838	18196	13177	1.6618	0.048272	0.95173	0.096544	0.99724	False
s_613_r0	ERG	4377	4095	4377	4095	-0.096067	39771	28910	1.6587	0.048586	0.95141	0.097173	0.99724	False
s_1368_r0	NLRX1	679.88	774.85	679.88	774.85	0.18837	4509.4	3278.5	1.6586	0.9514	0.0486	0.097201	0.99724	True
s_440_r0	CTNS	3268.3	3032.7	3268.3	3032.7	-0.1079	27754	20520	1.6447	0.050015	0.94999	0.10003	0.99724	False
s_1652_r0	RELA	3419.4	3177.8	3419.4	3177.8	-0.10569	29191	21637	1.6427	0.050227	0.94977	0.10045	0.99724	False
s_2328_r0	GSDMB	1414.2	1270.4	1414.2	1270.4	-0.1546	10340	7697.9	1.6391	0.0506	0.9494	0.1012	0.99724	False
s_1086_r0	LINGO2	1795.3	1960.6	1795.3	1960.6	0.12701	13663	10173	1.6389	0.94939	0.050614	0.10123	0.99724	True
s_19_r0	ACTL6A	5083.6	4779.8	5083.6	4779.8	-0.08889	46155	34467	1.6365	0.050865	0.94913	0.10173	0.99724	False
s_1753_r0	SDE2	2421.8	2618.3	2421.8	2618.3	0.11249	19300	14441	1.6349	0.94897	0.051034	0.10207	0.99724	True
s_1314_r0	NFATC2	3085	3311.1	3085	3311.1	0.10201	25563	19177	1.6328	0.94874	0.051257	0.10251	0.99724	True
s_2698_r0	Non-Targeting Control	2702.9	2912	2702.9	2912	0.10748	21867	16423	1.6319	0.94865	0.051354	0.10271	0.99724	True
s_876_r0	IKZF1	4264.8	3992.3	4264.8	3992.3	-0.095249	37139	28042	1.6275	0.051812	0.94819	0.10362	0.99724	False
s_529_r0	DMD	4478.1	4758.1	4478.1	4758.1	0.08748	39201	29696	1.6248	0.9479	0.052097	0.10419	0.99724	True
s_1163_r0	MAP3K7	3876	3619.3	3876	3619.3	-0.098843	32955	25065	1.6216	0.052445	0.94756	0.10489	0.99724	False
s_431_r0	CTCF	974.28	1088.4	974.28	1088.4	0.15964	6511.4	4984	1.6165	0.947	0.052998	0.106	0.99724	True
s_1505_r0	PPAN-P2RY11	2400.7	2594	2400.7	2594	0.11165	18672	14294	1.6164	0.94699	0.053005	0.10601	0.99724	True
s_1783_r0	SIGLEC5	642.11	731.6	642.11	731.6	0.18796	4004.3	3067.7	1.6157	0.94693	0.053074	0.10615	0.99724	True
s_506_r0	DGKA	3422.8	3185	3422.8	3185	-0.10383	28263	21661	1.6154	0.053113	0.94689	0.10623	0.99724	False
s_585_r0	EHMT2	3388.3	3152.6	3388.3	3152.6	-0.10401	27788	21406	1.6113	0.053556	0.94644	0.10711	0.99724	False
s_981_r0	ITGB2	2505.1	2702.1	2505.1	2702.1	0.10914	19393	15024	1.6067	0.94594	0.05406	0.10812	0.99724	True
s_822_r0	HMGB1	4337	4608.6	4337	4608.6	0.087587	36863	28600	1.6056	0.94581	0.054186	0.10837	0.99724	True
s_1126_r0	MAN1C1	4721.4	5006.8	4721.4	5006.8	0.084652	40722	31600	1.6054	0.9458	0.054202	0.1084	0.99724	True
s_1647_r0	REL	4601.4	4882.5	4601.4	4882.5	0.085507	39488	30659	1.605	0.94575	0.054249	0.1085	0.99724	True
s_1185_r0	MAPK8	134.42	170.29	134.42	170.29	0.33896	643.17	502.59	1.5998	0.94518	0.05482	0.10964	0.99724	True
s_1345_r0	NFYC	1850.8	2014.6	1850.8	2014.6	0.12229	13418	10542	1.5955	0.9447	0.055299	0.1106	0.99724	True
s_1655_r0	RELB	2591.8	2791.3	2591.8	2791.3	0.10694	19897	15635	1.5954	0.94469	0.055313	0.11063	0.99724	True
s_691_r0	GNRH1	914.29	1022.6	914.29	1022.6	0.16139	5868.3	4628.3	1.5924	0.94436	0.055644	0.11129	0.99724	True
s_1135_r0	MAP2K2	3179.5	2955.2	3179.5	2955.2	-0.10547	25135	19867	1.5907	0.055837	0.94416	0.11167	0.99724	False
s_1061_r0	KSR2	2810.6	2602.1	2810.6	2602.1	-0.1112	21751	17193	1.5907	0.055841	0.94416	0.11168	0.99724	False
s_1750_r0	SBNO2	195.52	151.37	195.52	151.37	-0.36715	974.87	773.93	1.5872	0.056231	0.94377	0.11246	0.99724	False
s_1752_r0	SBNO2	1808.6	1647.9	1808.6	1647.9	-0.13414	12907	10261	1.5861	0.056358	0.94364	0.11272	0.99724	False
s_965_r0	IRF5	3253.9	3027.3	3253.9	3027.3	-0.10409	25665	20413	1.5857	0.056399	0.9436	0.1128	0.99724	False
s_1809_r0	SLC35C1	3688.3	3444.5	3688.3	3444.5	-0.098624	29713	23646	1.5853	0.056449	0.94355	0.1129	0.99724	False
s_2533_r0	Non-Targeting Control	3763.8	4010.3	3763.8	4010.3	0.091498	30382	24215	1.5841	0.94341	0.056587	0.11317	0.99724	True
s_1484_r0	PIK3R1	2755.1	2549.8	2755.1	2549.8	-0.11167	21071	16795	1.584	0.056595	0.9434	0.11319	0.99724	False
s_152_r0	BBS9	4804.7	4520.3	4804.7	4520.3	-0.08803	40461	32256	1.5839	0.056608	0.94339	0.11322	0.99724	False
s_220_r0	C6orf47	4342.6	4075.2	4342.6	4075.2	-0.091672	35755	28643	1.5801	0.057046	0.94295	0.11409	0.99724	False
s_1606_r0	RAD54B	2818.4	3025.5	2818.4	3025.5	0.10227	21449	17249	1.577	0.9426	0.057396	0.11479	0.99724	True
s_2134_r0	UBE2F	1643.1	1492	1643.1	1492	-0.139	11403	9172.2	1.5768	0.057419	0.94258	0.11484	0.99724	False
s_1323_r0	NFKB1	5229.1	5526.7	5229.1	5526.7	0.079831	44272	35630	1.5764	0.94254	0.057464	0.11493	0.99724	True
s_2796_r0	Non-Targeting Control	267.73	215.34	267.73	215.34	-0.31289	1372.6	1112.6	1.5708	0.058115	0.94188	0.11623	0.99724	False
s_2840_r0	Non-Targeting Control	3071.7	3288.6	3071.7	3288.6	0.098412	23526	19080	1.5704	0.94184	0.058163	0.11633	0.99724	True
s_2505_r0	Non-Targeting Control	2005.2	2174.1	2005.2	2174.1	0.1166	14259	11578	1.5695	0.94173	0.058271	0.11654	0.99724	True
s_2779_r0	Non-Targeting Control	852.08	749.62	852.08	749.62	-0.18459	5248.3	4263.6	1.5691	0.058317	0.94168	0.11663	0.99724	False
s_1037_r0	KIF23	3213.9	3436.4	3213.9	3436.4	0.096535	24749	20119	1.5685	0.94162	0.058383	0.11677	0.99724	True
s_1132_r0	MAP2K1	3078.4	2861.5	3078.4	2861.5	-0.10533	23505	19128	1.5677	0.058476	0.94152	0.11695	0.99724	False
s_2407_r0	Non-Targeting Control	4413.7	4681.5	4413.7	4681.5	0.08498	35872	29195	1.5676	0.94152	0.058484	0.11697	0.99724	True
s_2663_r0	Non-Targeting Control	3439.4	3208.4	3439.4	3208.4	-0.10027	26678	21785	1.565	0.058794	0.94121	0.11759	0.99724	False
s_1042_r0	KLRC4-KLRK1	3806	4050.9	3806	4050.9	0.08992	29972	24534	1.5631	0.94098	0.059016	0.11803	0.99724	True
s_1231_r0	MIDN	369.94	307.24	369.94	307.24	-0.26713	1965.6	1617.6	1.5589	0.059506	0.94049	0.11901	0.99724	False
s_2333_r0	Non-Targeting Control	3622.7	3385.9	3622.7	3385.9	-0.097496	28036	23154	1.5562	0.059831	0.94017	0.11966	0.99724	False
s_457_r0	CXCL10	2555.1	2362.4	2555.1	2362.4	-0.11309	18571	15376	1.5542	0.060067	0.93993	0.12013	0.99724	False
s_1805_r0	SLC35A1	1759.7	1605.6	1759.7	1605.6	-0.13217	11879	9937.9	1.5462	0.061032	0.93897	0.12206	0.99724	False
s_1191_r0	MAPKAPK2	3099.5	2885	3099.5	2885	-0.10343	23005	19282	1.5447	0.061205	0.93879	0.12241	0.99724	False
s_1429_r0	PABPC1	3578.3	3345.4	3578.3	3345.4	-0.097069	27122	22821	1.5417	0.061569	0.93843	0.12314	0.99724	False
s_418_r0	CSMD3	3337.2	3560.7	3337.2	3560.7	0.093497	24977	21028	1.5413	0.93838	0.061621	0.12324	0.99724	True
s_2174_r0	VHL	287.73	234.26	287.73	234.26	-0.29547	1429.6	1209.3	1.5377	0.062066	0.93793	0.12413	0.99724	False
s_2752_r0	Non-Targeting Control	2554	2744.4	2554	2744.4	0.1037	18127	15368	1.5359	0.93772	0.06228	0.12456	0.99724	True
s_1738_r0	SAA1	2308.5	2487.6	2308.5	2487.6	0.10778	16045	13653	1.5331	0.93738	0.062623	0.12525	0.99724	True
s_1974_r0	TLR4	3243.9	3025.5	3243.9	3025.5	-0.10051	23842	20340	1.5311	0.062868	0.93713	0.12574	0.99724	False
s_2301_r0	TGFBR1	2834	3035.4	2834	3035.4	0.09905	20296	17360	1.5291	0.93688	0.063118	0.12624	0.99724	True
s_1767_r0	SERHL2	2480.7	2666	2480.7	2666	0.10391	17176	14853	1.5208	0.93584	0.064158	0.12832	0.99724	True
s_282_r0	CCR6	498.8	426.17	498.8	426.17	-0.22656	2638	2287.7	1.5186	0.064429	0.93557	0.12886	0.99724	False
s_2327_r0	GSDMB	3511.6	3738.2	3511.6	3738.2	0.090184	25670	22323	1.5165	0.93531	0.064691	0.12938	0.99724	True
s_590_r0	EIF2AK2	3453.9	3677.8	3453.9	3677.8	0.090626	25085	21893	1.5138	0.93496	0.065037	0.13007	0.99724	True
s_500_r0	DDX18	2885.1	3085.9	2885.1	3085.9	0.097051	20166	17728	1.5083	0.93426	0.065736	0.13147	0.99724	True
s_72_r0	APLP1	1000.9	892.88	1000.9	892.88	-0.16464	5838.4	5143.3	1.5067	0.065938	0.93406	0.13188	0.99724	False
s_413_r0	CSGALNACT1	3301.7	3518.4	3301.7	3518.4	0.091687	23481	20765	1.5038	0.93369	0.06631	0.13262	0.99724	True
s_2405_r0	Non-Targeting Control	2444	2262.4	2444	2262.4	-0.11137	16497	14596	1.5035	0.066358	0.93364	0.13272	0.99724	False
s_1394_r0	NSF	2090.8	2256.1	2090.8	2256.1	0.10974	13666	12158	1.4994	0.93311	0.06689	0.13378	0.99724	True
s_2071_r0	TRAF2	2660.7	2850.7	2660.7	2850.7	0.099514	18064	16123	1.4969	0.93279	0.067205	0.13441	0.99724	True
s_2502_r0	Non-Targeting Control	5129.1	4850.9	5129.1	4850.9	-0.080435	38696	34830	1.4906	0.068029	0.93197	0.13606	0.99724	False
s_2123_r0	TXNDC17	2039.7	2201.1	2039.7	2201.1	0.10986	13036	11811	1.4857	0.93132	0.068676	0.13735	0.99724	True
s_2906_r0	Non-Targeting Control	4122.6	4366.2	4122.6	4366.2	0.082793	29663	26947	1.4838	0.93106	0.068937	0.13787	0.99724	True
s_1468_r0	PICALM	3336.1	3121	3336.1	3121	-0.09611	23127	21020	1.4834	0.068981	0.93102	0.13796	0.99724	False
s_1630_r0	RC3H1	1870.8	2023.6	1870.8	2023.6	0.11323	11679	10675	1.4792	0.93045	0.069546	0.13909	0.99724	True
s_240_r0	CASP10	3002.8	3203.9	3002.8	3203.9	0.09349	20220	18579	1.4754	0.92994	0.070057	0.14011	0.99724	True
s_1357_r0	NLRC5	4931.4	4662.6	4931.4	4662.6	-0.080833	36115	33258	1.4737	0.070278	0.92972	0.14056	0.99724	False
s_597_r0	ELK1	4800.3	5064.5	4800.3	5064.5	0.077272	34894	32221	1.4717	0.92945	0.070553	0.14111	0.99724	True
s_1317_r0	NFIC	1563.1	1426.3	1563.1	1426.3	-0.13205	9357.1	8652.6	1.4707	0.070691	0.92931	0.14138	0.99724	False
s_1027_r0	KIAA1683	4599.2	4342.8	4599.2	4342.8	-0.082753	32882	30642	1.465	0.071461	0.92854	0.14292	0.99724	False
s_1176_r0	MAPK14	2946.2	3143.6	2946.2	3143.6	0.093528	19481	18169	1.4644	0.92846	0.071541	0.14308	0.99724	True
s_98_r0	ASCC1	313.28	366.7	313.28	366.7	0.22649	1427	1334.4	1.4625	0.9282	0.071804	0.14361	0.99724	True
s_2119_r0	TUBGCP2	2367.4	2540.8	2367.4	2540.8	0.10195	15037	14062	1.4624	0.92819	0.071811	0.14362	0.99724	True
s_1500_r0	POLR2L	3917.1	4150	3917.1	4150	0.083287	27110	25377	1.4617	0.92809	0.071913	0.14383	0.99724	True
s_2560_r0	Non-Targeting Control	429.93	365.8	429.93	365.8	-0.23244	2056	1925.4	1.4614	0.071955	0.92804	0.14391	0.99724	False
s_507_r0	DGKA	2755.1	2944.4	2755.1	2944.4	0.09586	17927	16795	1.4611	0.928	0.071999	0.144	0.99724	True
s_2640_r0	Non-Targeting Control	2650.7	2835.4	2650.7	2835.4	0.097174	17067	16052	1.4583	0.92762	0.072384	0.14477	0.99724	True
s_1196_r0	MAX	4717	4458.1	4717	4458.1	-0.081415	33508	31565	1.4571	0.072546	0.92745	0.14509	0.99724	False
s_952_r0	IRF1	115.54	85.594	115.54	85.594	-0.42843	448.26	422.28	1.4571	0.072551	0.92745	0.1451	0.99724	False
s_742_r0	HAT1	3173.9	2968.8	3173.9	2968.8	-0.096365	21041	19826	1.4569	0.07257	0.92743	0.14514	0.99724	False
s_48_r0	AKIRIN2	4039.3	3803.1	4039.3	3803.1	-0.086919	27903	26309	1.4564	0.072638	0.92736	0.14528	0.99724	False
s_2237_r0	ZMIZ1	4181.5	3940.9	4181.5	3940.9	-0.085466	28939	27400	1.4534	0.073057	0.92694	0.14611	0.99724	False
s_1533_r0	PRDM1	3489.4	3704.9	3489.4	3704.9	0.086418	23213	22157	1.4475	0.92612	0.073877	0.14775	0.99724	True
s_2792_r0	Non-Targeting Control	1599.7	1736.2	1599.7	1736.2	0.11804	9313.5	8890.2	1.4475	0.92612	0.07388	0.14776	0.99724	True
s_2565_r0	Non-Targeting Control	4611.4	4358.1	4611.4	4358.1	-0.081502	32092	30737	1.4451	0.074221	0.92578	0.14844	0.99724	False
s_2112_r0	TTLL7	4106	3869.8	4106	3869.8	-0.085459	27899	26819	1.4424	0.074597	0.9254	0.14919	0.99724	False
s_957_r0	IRF3	3065	3263.4	3065	3263.4	0.090438	19672	19031	1.4378	0.92476	0.075241	0.15048	0.99724	True
s_416_r0	CSGALNACT1	2927.3	3120.1	2927.3	3120.1	0.092015	18596	18032	1.4361	0.92452	0.075483	0.15097	0.99724	True
s_1605_r0	RAD54B	3261.7	3467	3261.7	3467	0.088057	21083	20471	1.4352	0.92439	0.075613	0.15123	0.99724	True
s_800_r0	HLA-DRA	4805.8	4548.2	4805.8	4548.2	-0.079479	33192	32265	1.4344	0.075733	0.92427	0.15147	0.99724	False
s_509_r0	DHX15	2828.4	2639.9	2828.4	2639.9	-0.099469	17767	17320	1.4323	0.076024	0.92398	0.15205	0.99724	False
s_2778_r0	Non-Targeting Control	92.207	118.03	92.207	118.03	0.35282	333.42	325.92	1.4304	0.9237	0.076303	0.15261	0.99724	True
s_677_r0	G6PD	3226.1	3429.2	3226.1	3429.2	0.088034	20615	20209	1.4283	0.9234	0.076597	0.15319	0.99724	True
s_934_r0	IRAK1	3149.5	2949.8	3149.5	2949.8	-0.094438	19924	19647	1.4242	0.077201	0.9228	0.1544	0.99724	False
s_922_r0	INPP5D	2034.1	2188.5	2034.1	2188.5	0.10551	11921	11773	1.423	0.92264	0.077362	0.15472	0.99724	True
s_1608_r0	RAD54B	2251.8	2415.6	2251.8	2415.6	0.10121	13401	13261	1.4217	0.92244	0.077563	0.15513	0.99724	True
s_430_r0	CTCF	2233	2395.7	2233	2395.7	0.10147	13249	13131	1.4205	0.92227	0.077729	0.15546	0.99724	True
s_1010_r0	JUNB	2526.2	2701.2	2526.2	2701.2	0.096557	15301	15173	1.4202	0.92222	0.077781	0.15556	0.99724	True
s_975_r0	IRF8	1172	1060.5	1172	1060.5	-0.14417	6222.5	6182.4	1.4188	0.077979	0.92202	0.15596	0.99724	False
s_2148_r0	UNG	3713.8	3932.8	3713.8	3932.8	0.082643	23983	23838	1.4185	0.92198	0.078024	0.15605	0.99724	True
s_2836_r0	Non-Targeting Control	2744	2560.6	2744	2560.6	-0.099741	16811	16716	1.4182	0.078063	0.92194	0.15613	0.99724	False
s_480_r0	DAB2	3516.1	3727.4	3516.1	3727.4	0.084182	22330	22356	1.4134	0.92123	0.07877	0.15754	0.99724	True
s_1295_r0	NCF4	3392.8	3185.9	3392.8	3185.9	-0.090728	21394	21439	1.4127	0.078866	0.92113	0.15773	0.99724	False
s_423_r0	CSNK1A1	3991.5	3764.3	3991.5	3764.3	-0.084529	25811	25944	1.4106	0.079183	0.92082	0.15837	0.99724	False
s_2285_r0	ZNF823	3578.3	3791.4	3578.3	3791.4	0.083429	22703	22821	1.4106	0.92081	0.079186	0.15837	0.99724	True
s_1112_r0	LY96	953.17	1051.5	953.17	1051.5	0.14144	4829.9	4858.4	1.4101	0.92074	0.07926	0.15852	0.99724	True
s_1714_r0	RPS26	1815.2	1672.2	1815.2	1672.2	-0.11832	10226	10306	1.4087	0.079459	0.92054	0.15892	0.99724	False
s_1597_r0	RABGGTA	3190.6	3389.5	3190.6	3389.5	0.087243	19792	19948	1.4087	0.92053	0.079467	0.15893	0.99724	True
s_2163_r0	VAMP1	3983.8	4210.3	3983.8	4210.3	0.07978	25665	25885	1.4082	0.92046	0.079536	0.15907	0.99724	True
s_2046_r0	TNFRSF14	5333.5	5602.4	5333.5	5602.4	0.070929	36132	36468	1.4077	0.92039	0.079611	0.15922	0.99724	True
s_1411_r0	OAS3	3541.6	3752.6	3541.6	3752.6	0.083468	22262	22547	1.4052	0.92003	0.079974	0.15995	0.99724	True
s_438_r0	CTNS	1294.2	1411	1294.2	1411	0.12449	6812.6	6940.9	1.4011	0.9194	0.080596	0.16119	0.99724	True
s_2440_r0	Non-Targeting Control	2675.1	2496.6	2675.1	2496.6	-0.099564	15923	16226	1.401	0.08061	0.91939	0.16122	0.99724	False
s_1901_r0	TANK	1309.8	1427.2	1309.8	1427.2	0.12374	6890.4	7038.4	1.3993	0.91913	0.080867	0.16173	0.99724	True
s_644_r0	FCGR2B	4601.4	4846.4	4601.4	4846.4	0.07482	30009	30659	1.3992	0.91912	0.080883	0.16177	0.99724	True
s_1221_r0	MICA	4531.5	4288.7	4531.5	4288.7	-0.07941	29461	30112	1.3988	0.080931	0.91907	0.16186	0.99724	False
s_2454_r0	Non-Targeting Control	4255.9	4489.6	4255.9	4489.6	0.077102	27306	27973	1.3972	0.91883	0.08117	0.16234	0.99724	True
s_528_r0	DMAP1	2760.6	2579.5	2760.6	2579.5	-0.097856	16400	16835	1.3958	0.081387	0.91861	0.16277	0.99724	False
s_1424_r0	OTULIN	2590.7	2765.1	2590.7	2765.1	0.093992	15220	15627	1.3957	0.91859	0.081409	0.16282	0.99724	True
s_2268_r0	MERTK	4142.6	4371.6	4142.6	4371.6	0.077598	26215	27101	1.3909	0.91787	0.082126	0.16425	0.99724	True
s_1155_r0	MAP3K1	5368	5101.4	5368	5101.4	-0.073469	35529	36745	1.3906	0.082169	0.91783	0.16434	0.99724	False
s_1894_r0	TAB3	5225.8	4963.6	5225.8	4963.6	-0.074257	34380	35603	1.3897	0.082308	0.91769	0.16462	0.99724	False
s_623_r0	FADD	3977.1	4200.4	3977.1	4200.4	0.078796	24935	25834	1.3894	0.91764	0.082357	0.16471	0.99724	True
s_792_r0	HLA-DOB	1646.4	1779.5	1646.4	1779.5	0.11207	8853.7	9193.9	1.3878	0.9174	0.082599	0.1652	0.99724	True
s_2476_r0	Non-Targeting Control	4263.7	4495.9	4263.7	4495.9	0.076494	26964	28033	1.387	0.91727	0.082725	0.16545	0.99724	True
s_1175_r0	MAPK14	4915.8	5168.1	4915.8	5168.1	0.072179	31815	33135	1.3858	0.91709	0.082909	0.16582	0.99724	True
s_274_r0	CCL2	3257.2	3455.3	3257.2	3455.3	0.085142	19617	20438	1.3855	0.91705	0.082948	0.1659	0.99724	True
s_2280_r0	CUL5	2617.3	2791.3	2617.3	2791.3	0.092789	15127	15816	1.3831	0.91668	0.083322	0.16664	0.99724	True
s_1001_r0	JRK	688.77	768.54	688.77	768.54	0.15789	3181.9	3328.4	1.3827	0.91663	0.083373	0.16675	0.99724	True
s_1824_r0	SLC4A1	2948.4	3134.5	2948.4	3134.5	0.088301	17327	18185	1.3805	0.91628	0.08372	0.16744	0.99724	True
s_287_r0	CD14	818.75	730.7	818.75	730.7	-0.16392	3876.1	4070	1.3801	0.083777	0.91622	0.16755	0.99724	False
s_2139_r0	UBE2L3	3076.1	2885.9	3076.1	2885.9	-0.092084	18102	19112	1.3763	0.084361	0.91564	0.16872	0.99724	False
s_738_r0	GYPE	3799.4	3584.1	3799.4	3584.1	-0.084104	23159	24484	1.3754	0.084504	0.9155	0.16901	0.99724	False
s_862_r0	IKBKB	3496.1	3291.3	3496.1	3291.3	-0.087044	20962	22207	1.374	0.084719	0.91528	0.16944	0.99724	False
s_1536_r0	PRDM1	2190.7	2035.3	2190.7	2035.3	-0.1061	12075	12841	1.3714	0.085131	0.91487	0.17026	0.99724	False
s_2015_r0	TMEM258	3.3328	0.90099	3.3328	0.90099	-1.1885	2.9568	7.6014	1.3711	0.085172	0.91483	0.17034	0.99724	False
s_1026_r0	KIAA1683	1015.4	916.31	1015.4	916.31	-0.14797	4908	5229.9	1.37	0.085344	0.91466	0.17069	0.99724	False
s_2077_r0	TRAF6	3857.1	3640.9	3857.1	3640.9	-0.083206	23375	24921	1.3696	0.085399	0.9146	0.1708	0.99724	False
s_786_r0	HLA-DOA	4116	3891.4	4116	3891.4	-0.08093	25220	26896	1.3694	0.08543	0.91457	0.17086	0.99724	False
s_746_r0	HAX1	3937.1	3718.4	3937.1	3718.4	-0.082438	23919	25529	1.3689	0.085516	0.91448	0.17103	0.99724	False
s_2785_r0	Non-Targeting Control	2931.7	3115.6	2931.7	3115.6	0.087743	16910	18064	1.3683	0.91439	0.085613	0.17123	0.99724	True
s_140_r0	ATXN7L3	4244.8	4016.6	4244.8	4016.6	-0.079708	26042	27888	1.3666	0.085873	0.91413	0.17175	0.99724	False
s_493_r0	DDOST	2892.8	3075.1	2892.8	3075.1	0.088107	16606	17784	1.3666	0.91412	0.085882	0.17176	0.99724	True
s_1990_r0	TLR8	3771.6	3984.2	3771.6	3984.2	0.079093	22599	24274	1.3646	0.9138	0.086197	0.17239	0.99724	True
s_601_r0	ENPP6	3820.5	4034.6	3820.5	4034.6	0.078671	22935	24644	1.3643	0.91376	0.086235	0.17247	0.99724	True
s_1105_r0	LST1	2685.1	2511.1	2685.1	2511.1	-0.096641	15145	16297	1.3633	0.086391	0.91361	0.17278	0.99724	False
s_1691_r0	RNF25	4349.3	4118.4	4349.3	4118.4	-0.078658	26642	28695	1.3627	0.086491	0.91351	0.17298	0.99724	False
s_1686_r0	RIPK2	3704.9	3494.9	3704.9	3494.9	-0.084153	22047	23771	1.3619	0.086608	0.91339	0.17322	0.99724	False
s_1407_r0	OAS2	4046	4267.1	4046	4267.1	0.076746	24445	26360	1.3619	0.91338	0.086617	0.17323	0.99724	True
s_1428_r0	P2RY11	3779.4	3567	3779.4	3567	-0.083398	22543	24333	1.3612	0.086722	0.91328	0.17344	0.99724	False
s_294_r0	CD19	3076.1	3264.3	3076.1	3264.3	0.085619	17699	19112	1.3609	0.91323	0.086766	0.17353	0.99724	True
s_1236_r0	MITF	3816	4029.2	3816	4029.2	0.078416	22730	24610	1.3591	0.91294	0.087056	0.17411	0.99724	True
s_1172_r0	MAPK1	3880.5	3665.2	3880.5	3665.2	-0.082299	23160	25099	1.3585	0.087151	0.91285	0.1743	0.99724	False
s_581_r0	EGR2	2045.2	2193	2045.2	2193	0.10062	10923	11849	1.3578	0.91274	0.087257	0.17451	0.99724	True
s_2648_r0	Non-Targeting Control	3276.1	3470.6	3276.1	3470.6	0.083183	18916	20577	1.3559	0.91244	0.087559	0.17512	0.99724	True
s_1510_r0	PPARA	4267.1	4494.1	4267.1	4494.1	0.074788	25784	28059	1.3557	0.9124	0.0876	0.1752	0.99724	True
s_2353_r0	Non-Targeting Control	2624	2453.4	2624	2453.4	-0.096948	14552	15863	1.3545	0.087783	0.91222	0.17557	0.99724	False
s_1434_r0	PAF1	1537.5	1412.8	1537.5	1412.8	-0.12201	7782.9	8487.5	1.3542	0.087829	0.91217	0.17566	0.99724	False
s_631_r0	FANCM	727.65	808.19	727.65	808.19	0.15124	3242.9	3548	1.352	0.91182	0.08818	0.17636	0.99724	True
s_805_r0	HLA-DRB5	3029.5	2844.4	3029.5	2844.4	-0.090904	17123	18773	1.3507	0.088402	0.9116	0.1768	0.99724	False
s_1330_r0	NFKBIA	3560.5	3357.1	3560.5	3357.1	-0.084846	20689	22688	1.3505	0.088431	0.91157	0.17686	0.99724	False
s_841_r0	IER3	2003	1857.8	2003	1857.8	-0.10847	10534	11563	1.3498	0.088533	0.91147	0.17707	0.99724	False
