,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,gene_set_db
1845,prerank,Regulation Of Amyloid-Beta Formation (GO:1902003),-0.3002147368422083,-0.8121077022558195,0.7831325301204819,0.8920833169623404,1.0,7/31,14.59%,RELA;TNF;IGF1;RTN1;PICALM;CASP3;PRNP,GO_Biological_Process_2023
1846,prerank,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),-0.26455264881627455,-0.8119016699433756,0.8647798742138365,0.8916819478771153,1.0,5/70,3.71%,NUB1;RNF144B;TRIB1;LRRK2;RNF19B,GO_Biological_Process_2023
1847,prerank,DNA Damage Checkpoint Signaling (GO:0000077),-0.3146000530021874,-0.8115132834047808,0.7896950578338591,0.8916421728844336,1.0,2/27,1.40%,NBN;DOT1L,GO_Biological_Process_2023
1848,prerank,Negative Regulation Of Axon Extension (GO:0030517),0.3447846607427725,0.8100809509461439,0.7516158818097877,0.959024828040827,1.0,1/19,0.02%,SEMA6B,GO_Biological_Process_2023
1849,prerank,Nucleobase-Containing Compound Catabolic Process (GO:0034655),-0.29909514105312707,-0.8090674233160152,0.8071120689655172,0.8954995246575732,1.0,9/34,14.96%,ISG20;HNRNPD;EXOSC10;REXO4;SUPV3L1;ENTPD7;RNASEH1;DIS3;ENTPD4,GO_Biological_Process_2023
1850,prerank,Amyloid Fibril Formation (GO:1990000),-0.35759438448725284,-0.8089994879832635,0.7457081545064378,0.8948406069706285,1.0,3/16,6.59%,USP9X;SIAH2;FUS,GO_Biological_Process_2023
1851,prerank,Fatty Acid Transport (GO:0015908),-0.31442693313126563,-0.8079169864489435,0.7733333333333333,0.8960574010703394,1.0,7/29,15.00%,ACSL1;FABP4;MFSD2A;CRABP2;SLCO3A1;PPARD;ARID4A,GO_Biological_Process_2023
1852,prerank,GPI Anchor Biosynthetic Process (GO:0006506),0.3334407532878885,0.8078686304330633,0.7571428571428571,0.9619531224740746,1.0,8/22,20.20%,PIGQ;MPPE1;PIGM;PIGP;PIGN;PIGH;PIGK;PGAP3,GO_Biological_Process_2023
1853,prerank,Cell Junction Organization (GO:0034330),-0.28903158543442187,-0.8053466769959186,0.8234019501625135,0.9000726002517896,1.0,11/42,23.57%,C1QA;PSEN1;RAB8B;LIMS2;CAPZA1;RHOA;APBB2;OCLN;APP;SLC8A3;TJP2,GO_Biological_Process_2023
1854,prerank,Mitochondrion Organization (GO:0007005),0.23954187462783608,0.805173304154833,0.9494584837545126,0.9658648231812809,1.0,31/131,18.35%,TSPO;BAX;BCAP31;WDR81;LONP1;PINK1;MGME1;ATP5F1D;BCL2L1;RAB5IF;TIMM13;MTM1;SIRT5;GBA1;RHOT1;FMC1;PHB1;ATPAF1;TRAK1;MEF2A;MFF;AFG1L;DNAJA3;MTX1;OMA1;SPATA18;VPS13D;MTFP1;PLD6;SAMM50;AGTPBP1,GO_Biological_Process_2023
1855,prerank,Iron-Sulfur Cluster Assembly (GO:0016226),0.3392345248414761,0.805158306313189,0.7702089009990918,0.9631825033301976,1.0,8/20,19.04%,ISCU;NUBP1;NFS1;CIAO2A;CIAPIN1;NFU1;ISCA1;GLRX5,GO_Biological_Process_2023
1856,prerank,Metallo-Sulfur Cluster Assembly (GO:0031163),0.3392345248414761,0.805158306313189,0.7702089009990918,0.9631825033301976,1.0,8/20,19.04%,ISCU;NUBP1;NFS1;CIAO2A;CIAPIN1;NFU1;ISCA1;GLRX5,GO_Biological_Process_2023
1857,prerank,Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),0.3561491702799602,0.8047928691299912,0.752539242843952,0.9625324097125432,1.0,6/16,14.26%,DAB2;LRPAP1;TMBIM1;BCL2L1;TMEM59;PPP2R5A,GO_Biological_Process_2023
1858,prerank,Regulation Of BMP Signaling Pathway (GO:0030510),-0.2825644765245847,-0.8043061934950599,0.8257080610021786,0.9011811790576799,1.0,2/47,1.30%,TNFAIP6;CRIM1,GO_Biological_Process_2023
1859,prerank,Double-Strand Break Repair Via Homologous Recombination (GO:0000724),-0.2582352984457606,-0.8042257858755679,0.89171974522293,0.9005327098103425,1.0,13/76,12.17%,FSCN1;NABP1;NBN;RAD21;SFPQ;RNF138;PSMD14;INO80;FEN1;NSMCE4A;RPA2;BRCA2;PPP4C,GO_Biological_Process_2023
1860,prerank,Myelination (GO:0042552),0.30646666030177105,0.8041274278859514,0.7908611599297012,0.9624977282113234,1.0,2/32,0.98%,SKI;CXCR4,GO_Biological_Process_2023
1861,prerank,Regulation Of Glycolytic Process (GO:0006110),-0.294148950145346,-0.8038658420782265,0.8029115341545353,0.9003846870164438,1.0,6/36,6.74%,HIF1A;SLC2A6;PRKAA1;IGF1;P2RX7;PSEN1,GO_Biological_Process_2023
1862,prerank,Negative Regulation Of Macroautophagy (GO:0016242),-0.3205948082164417,-0.8016354460229079,0.781021897810219,0.9036124735166822,1.0,4/22,8.38%,SEC22B;LRRK2;FEZ1;SCFD1,GO_Biological_Process_2023
1863,prerank,Smoothened Signaling Pathway (GO:0007224),0.3304663628829151,0.801511787207355,0.782851817334576,0.9661690123355826,1.0,12/23,40.17%,DYRK2;TCTN2;PKD2L1;KIAA0586;GPC2;CC2D2A;IFT27;B9D1;SMO;TTC26;EVC2;TCTN3,GO_Biological_Process_2023
1864,prerank,Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),-0.31078176940012214,-0.8013831906690405,0.8126385809312638,0.9032926584512999,1.0,4/28,5.57%,WNT5A;PTPN1;PTPN2;STAT2,GO_Biological_Process_2023
1865,prerank,Sister Chromatid Segregation (GO:0000819),-0.3211497699730465,-0.801004160178354,0.77491601343785,0.9031874827838272,1.0,6/23,17.56%,LATS1;INO80;RB1;CHAMP1;ESPL1;WAPL,GO_Biological_Process_2023
1866,prerank,Retina Homeostasis (GO:0001895),-0.33334609837017465,-0.800504620971015,0.7515527950310559,0.903307734403449,1.0,3/20,10.93%,F3;ACTG1;SOD1,GO_Biological_Process_2023
1867,prerank,RNA Modification (GO:0009451),-0.28712959919025544,-0.8003894182200578,0.8254310344827587,0.9027537639799225,1.0,14/39,19.54%,NSUN6;NSUN2;PUS7;METTL1;AARS2;NAT10;PUS3;APOBEC3G;BCDIN3D;HNRNPAB;HENMT1;PUS7L;QTRT1;DTWD1,GO_Biological_Process_2023
1868,prerank,Mitochondrial Translation (GO:0032543),0.3427992044385352,0.7988096806182254,0.7725118483412322,0.9698408901164887,1.0,7/19,23.03%,TUFM;EARS2;MTIF3;MTIF2;IARS2;RARS2;GATB,GO_Biological_Process_2023
1869,prerank,Mismatch Repair (GO:0006298),0.34019857132608355,0.7981555761582414,0.7641597028783659,0.9697255918688356,1.0,10/19,33.60%,RPA1;MCM8;RNASEH2C;PCNA;PMS2;XPC;POLD3;RNASEH2B;RPA3;MCM9,GO_Biological_Process_2023
1870,prerank,Long-Chain Fatty Acid Transport (GO:0015909),0.3466392889356692,0.7971801974640861,0.7609489051094891,0.9702063888169523,1.0,6/18,10.34%,PPARG;SLC27A4;FABP5;CPT1A;APOE;CD36,GO_Biological_Process_2023
1871,prerank,Nucleosome Organization (GO:0034728),-0.27518997380391647,-0.7968292899463234,0.8409854423292273,0.908182885614911,1.0,10/51,15.42%,GRWD1;BAZ1A;H2BC21;SMARCE1;SMARCB1;H2BC9;LIN54;CHD2;SET;SUPT16H,GO_Biological_Process_2023
1872,prerank,Positive Regulation Of Peptide Hormone Secretion (GO:0090277),-0.30837715848759806,-0.796542854407799,0.8064159292035398,0.9079317980787268,1.0,3/27,10.10%,ACSL4;TCF7L2;SELENOT,GO_Biological_Process_2023
1873,prerank,Protein Monoubiquitination (GO:0006513),-0.29213365531004687,-0.795778782993156,0.8175895765472313,0.9085122857854059,1.0,10/34,18.79%,MARCHF7;FANCF;ZNF598;UBE2O;UHRF1;TRIM56;PEX2;HUWE1;RNF20;TOPORS,GO_Biological_Process_2023
1874,prerank,Sterol Transport (GO:0015918),-0.3356707855804152,-0.7955041347836874,0.7678767876787679,0.9082370564679192,1.0,3/19,8.00%,GRAMD1A;STARD3NL;NPC2,GO_Biological_Process_2023
1875,prerank,Cellular Response To Unfolded Protein (GO:0034620),-0.35789728497288703,-0.7947300019036043,0.7703016241299304,0.9087767672004745,1.0,2/15,2.81%,PTPN1;OPTN,GO_Biological_Process_2023
1876,prerank,Regulation Of Ossification (GO:0030278),-0.3070388238800946,-0.7944523745304906,0.8036677454153183,0.9084797913016937,1.0,2/27,4.97%,WNT5A;NBR1,GO_Biological_Process_2023
1877,prerank,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",-0.2894081580442497,-0.7942467284873544,0.8170995670995671,0.908058241898887,1.0,9/38,14.19%,SEC22B;PITPNB;ARF4;GOLPH3;KDELR2;SCFD1;GOLPH3L;TMEM115;TAPBP,GO_Biological_Process_2023
1878,prerank,Positive Regulation Of Stem Cell Population Maintenance (GO:1902459),0.29821090188414456,0.7930925035637922,0.827906976744186,0.9763928203552201,1.0,10/32,20.02%,SAP30;SMARCA2;PHF10;NCOA3;SAP30L;BICRAL;SMARCD1;DPF2;SUDS3;SIN3A,GO_Biological_Process_2023
1879,prerank,GPI Anchor Metabolic Process (GO:0006505),0.34307863525848503,0.7914296903163296,0.7714791851195748,0.9780220357601993,1.0,7/18,20.20%,PIGQ;MPPE1;PIGM;PIGP;PIGN;PIGH;PGAP3,GO_Biological_Process_2023
1880,prerank,Negative Regulation Of Wound Healing (GO:0061045),-0.3280810859894383,-0.791128597108136,0.7556053811659192,0.9126235967391045,1.0,4/20,15.17%,TNF;EDN1;CLASP2;PTEN,GO_Biological_Process_2023
1881,prerank,Mitochondrial RNA Metabolic Process (GO:0000959),-0.3561411922077342,-0.7911264602481424,0.7478070175438597,0.9118403423014837,1.0,9/15,24.91%,FASTKD5;FASTKD2;TWNK;MTERF3;TBRG4;SLC25A33;TFB1M;TFB2M;PNPT1,GO_Biological_Process_2023
1882,prerank,Lamellipodium Assembly (GO:0030032),0.32476648101434613,0.7904730640746757,0.799249530956848,0.9783310284918976,1.0,10/23,29.88%,PTPRO;VCL;SPATA13;ARHGEF7;ARHGEF6;CARMIL1;SRGAP3;CYFIP1;ITGB1;ARFIP2,GO_Biological_Process_2023
1883,prerank,Nucleosome Assembly (GO:0006334),-0.29092506507299865,-0.7903404263925431,0.8210075026795284,0.9123184302003701,1.0,3/35,6.38%,GRWD1;BAZ1A;H2BC21,GO_Biological_Process_2023
1884,prerank,Regulation Of Nucleotide-Excision Repair (GO:2000819),0.32738431195735473,0.7900580414364199,0.8046728971962617,0.9777325415655063,1.0,8/22,19.37%,SMARCA2;PHF10;SMARCD2;SMARCC2;SMARCD1;DPF2;SMARCD3;PBRM1,GO_Biological_Process_2023
1885,prerank,DNA Geometric Change (GO:0032392),-0.33756830831130546,-0.7891300137496271,0.7502691065662002,0.913596974144441,1.0,3/19,6.35%,NBN;ASCC3;DHX36,GO_Biological_Process_2023
1886,prerank,Nucleosome Disassembly (GO:0006337),-0.35006367317236464,-0.7884857326635477,0.7304250559284117,0.9138825422789976,1.0,5/15,15.42%,GRWD1;SMARCE1;SMARCB1;SET;SUPT16H,GO_Biological_Process_2023
1887,prerank,Cellular Response To Osmotic Stress (GO:0071470),0.3244050827939059,0.7880631044800314,0.7992530345471522,0.9799560561654348,1.0,10/23,25.71%,SERPINB6;STK39;PYCARD;PKD2;CAB39;TRPV4;CAPN3;MLST8;MTOR;MYLK,GO_Biological_Process_2023
1888,prerank,Phosphatidylinositol-Mediated Signaling (GO:0048015),-0.27379248919030225,-0.7871604727044083,0.869281045751634,0.9153206683083245,1.0,7/50,8.18%,GAB2;PTAFR;EDN1;IGF1;PIK3R5;STAT3;PIK3CG,GO_Biological_Process_2023
1889,prerank,Protein Dephosphorylation (GO:0006470),0.2452905854625493,0.7871462874930903,0.9293893129770993,0.9802437549429267,1.0,36/100,27.13%,PTPRO;PPM1A;UBASH3B;PTPN9;PTPN22;DUSP18;CTDSP1;PHPT1;MTM1;PPM1M;PPM1F;PPP2R3A;PPM1H;PPP2R5D;DUSP7;NCK1;PPP2R5A;PPM1L;PPP2R5B;PPP1CA;PDXP;PDP1;CDC14B;PTPRM;CTDSP2;MTMR3;TAB1;PPP1CC;PTPN7;STK11;PTPN6;PPP3R1;PPP3CA;PPM1D;DUSP16;PPP2R5C,GO_Biological_Process_2023
1890,prerank,Cellular Response To Amino Acid Starvation (GO:0034198),-0.28749802893333554,-0.7866461648851338,0.8135416666666667,0.9153673596857776,1.0,6/36,9.01%,MAP3K5;SESN3;BMT2;SEH1L;EIF2S1;LARS1,GO_Biological_Process_2023
1891,prerank,Negative Regulation Of Protein Localization To Membrane (GO:1905476),0.3380081128707862,0.7858466038704031,0.776536312849162,0.9811482056139872,1.0,7/19,14.26%,DAB2;LRPAP1;TMBIM1;BCL2L1;INPP5K;TMEM59;PPP2R5A,GO_Biological_Process_2023
1892,prerank,Positive Regulation Of Exocytosis (GO:0045921),0.2985229460557942,0.7858385730669512,0.8191699604743083,0.9798098148707842,1.0,5/30,12.53%,SNCA;RAB9A;PDCD6IP;S100A10;VPS4A,GO_Biological_Process_2023
1893,prerank,ATP Metabolic Process (GO:0046034),-0.3141269084613306,-0.7858373151026569,0.8284153005464481,0.9159696417033234,1.0,5/25,14.40%,ATP1B1;AK4;FIGNL1;HSPA1A;ATP5F1B,GO_Biological_Process_2023
1894,prerank,Regulation Of Programmed Cell Death (GO:0043067),0.23075794348408973,0.785498025087665,0.9724857685009488,0.9790563964041933,1.0,45/141,25.23%,STAT1;BAX;ASAH1;FAS;CTSB;ACTN1;PINK1;BIRC7;ATM;CASP6;NME2;LRP8;ALK;PHB1;HTATIP2;NOP53;PRDX2;MOAP1;RTKN;TIGAR;DPP8;PAX8;RTN4;OMA1;RAF1;DPP9;LCMT1;ETFA;ZBTB7A;AGT;CDK5;PEPD;AKT1;DFFA;MCM2;TNFRSF10B;DAPK3;TM7SF3;PLSCR3;TMEM109;PTPN6;ACTN4;SLC39A7;OSGIN1;KAT5,GO_Biological_Process_2023
1895,prerank,Regulation Of Organelle Organization (GO:0033043),-0.24860864487125217,-0.7854522875944413,0.9241452991452992,0.9157791945324036,1.0,26/81,21.59%,CLIC4;RDX;S100A9;MSN;INO80D;GOLPH3;USP6NL;S100A8;INO80;ZEB2;MARK2;SURF4;AKAP9;ARHGEF5;SIRT7;SYDE1;SYT11;STX5;DNM1L;PAK2;ACTR8;PDCD10;RUVBL1;CLN3;SLC30A9;LMAN1,GO_Biological_Process_2023
1896,prerank,Protein Neddylation (GO:0045116),-0.3341291479545063,-0.7846484138672669,0.7954790096878364,0.9163443414853241,1.0,2/19,4.51%,COPS4;COPS2,GO_Biological_Process_2023
1897,prerank,Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617),-0.3361199068629738,-0.7836635617515076,0.7818791946308725,0.9171641564186488,1.0,11/18,27.50%,COA1;SCO1;PET117;SCO2;COX16;COA3;COX20;COX17;PET100;COA8;TIMM21,GO_Biological_Process_2023
1898,prerank,Cellular Lipid Catabolic Process (GO:0044242),-0.33780886385120046,-0.7833247266196784,0.7995712754555199,0.9169575621398675,1.0,5/18,15.63%,ENPP2;CYP1B1;PLBD2;PPARD;MGST2,GO_Biological_Process_2023
1899,prerank,Amyloid Precursor Protein Metabolic Process (GO:0042982),-0.3410438309463906,-0.7832747055262245,0.7653688524590164,0.9162626556127568,1.0,5/17,16.53%,ACHE;PSEN1;TMCC2;PSEN2;ADAM19,GO_Biological_Process_2023
1900,prerank,Superoxide Metabolic Process (GO:0006801),0.32954979498135767,0.7831981050012603,0.8032786885245902,0.9815921655496288,1.0,7/21,16.36%,NCF4;SH3PXD2B;PRDX2;CYB5R4;NRROS;CYBB;SH3PXD2A,GO_Biological_Process_2023
1901,prerank,Regulation Of DNA Methylation-Dependent Heterochromatin Formation (GO:0090308),0.3531019755833925,0.7820858329218314,0.7931654676258992,0.9821812126656793,1.0,3/15,4.69%,SETDB2;PPHLN1;SAMD1,GO_Biological_Process_2023
1902,prerank,Positive Regulation Of Cytokinesis (GO:0032467),0.30537665022344346,0.7820403050525717,0.8145009416195856,0.9809089511558814,1.0,14/27,37.35%,CDC14A;GIPC1;CDC14B;SPAST;CUL3;INCENP;ECT2;MAP10;PKN2;CXCR5;SVIL;PRKCE;KIF20B;KIF14,GO_Biological_Process_2023
1903,prerank,Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),-0.30226968536544613,-0.7818607302583315,0.8227176220806794,0.9177919385737984,1.0,7/28,30.14%,SETX;FGFR1;FRS3;FRS2;RAB14;FGF18;FGF2,GO_Biological_Process_2023
1904,prerank,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),-0.3184029713350674,-0.7816590372879016,0.7978378378378378,0.9173322431761916,1.0,4/22,10.16%,NBN;TAOK3;UIMC1;CDK1,GO_Biological_Process_2023
1905,prerank,mRNA Destabilization (GO:0061157),-0.30187946113700387,-0.7814828921953323,0.8193411264612115,0.916826089124587,1.0,4/29,6.48%,ZC3H12A;RC3H1;DHX36;RC3H2,GO_Biological_Process_2023
1906,prerank,Oligosaccharide Biosynthetic Process (GO:0009312),0.3411742246998827,0.7813847723383688,0.7899008115419297,0.9806589487296877,1.0,4/18,13.84%,ST3GAL6;FUT7;ST6GALNAC6;B3GALT4,GO_Biological_Process_2023
1907,prerank,Interstrand Cross-Link Repair (GO:0036297),-0.31355473378201276,-0.7812546486288129,0.7901785714285714,0.9164046469665841,1.0,1/24,0.23%,FSCN1,GO_Biological_Process_2023
1908,prerank,Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),-0.2800400002234267,-0.780712018518613,0.8536853685368537,0.9165182255189386,1.0,2/42,2.75%,NECTIN2;CADM1,GO_Biological_Process_2023
1909,prerank,Regulation Of Stem Cell Population Maintenance (GO:2000036),0.2814633340000904,0.7805816420811216,0.8797284190106692,0.9806987981971326,1.0,11/43,20.02%,SAP30;SMARCA2;ZNF706;PHF10;NCOA3;SAP30L;BICRAL;SMARCD1;DPF2;SUDS3;SIN3A,GO_Biological_Process_2023
1910,prerank,Regulation Of Intracellular Transport (GO:0032386),-0.29348965053081033,-0.7805383929289654,0.852017937219731,0.9159952031788067,1.0,4/31,8.38%,PTPN1;LRRK2;LCP1;SCFD1,GO_Biological_Process_2023
1911,prerank,Negative Regulation Of JNK Cascade (GO:0046329),-0.3201473661253291,-0.7804425348815671,0.8092175777063236,0.9153733674687613,1.0,6/23,11.88%,CYLD;DNAJA1;TAOK3;FKTN;PRMT1;SIRPA,GO_Biological_Process_2023
1912,prerank,Actin Filament-Based Transport (GO:0099515),0.3411800462206163,0.7786157068929019,0.8018433179723502,0.982656151470679,1.0,7/17,20.29%,MYO1F;MYO1E;SUN2;MYO19;MYO1C;MYO1D;MYO6,GO_Biological_Process_2023
1913,prerank,protein-DNA Complex Organization (GO:0071824),0.27718359480353,0.7781991055585435,0.8929236499068901,0.9820278310735124,1.0,18/44,25.40%,HDAC5;PWWP3A;SAFB;HMGN3;HDAC8;HMGB2;HDAC3;SETD7;FAM50A;PARP10;SATB1;PHF19;ZBTB7A;FAM50B;GATAD1;HIRIP3;NUCKS1;ZZZ3,GO_Biological_Process_2023
1914,prerank,Nucleic Acid-Templated Transcription (GO:0097659),0.30715838011640606,0.7768097842885169,0.809040590405904,0.9829829072860262,1.0,7/28,22.71%,TCEANC2;MEF2A;PAX8;MKRN2;TCEA2;THRB;E2F1,GO_Biological_Process_2023
1915,prerank,Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),0.352920539264098,0.7765715280096206,0.7839851024208566,0.982067746368579,1.0,6/15,14.26%,DAB2;LRPAP1;TMBIM1;BCL2L1;TMEM59;PPP2R5A,GO_Biological_Process_2023
1916,prerank,Neural Tube Closure (GO:0001843),0.3111152270218386,0.7758392712240215,0.799625468164794,0.9819635659468309,1.0,3/25,6.26%,SKI;PLXNB2;PHACTR4,GO_Biological_Process_2023
1917,prerank,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),0.34841752381357904,0.7755478896744251,0.7778836987607245,0.9810852982216577,1.0,2/16,6.64%,TANC2;LRP8,GO_Biological_Process_2023
1918,prerank,Negative Regulation Of Protein Ubiquitination (GO:0031397),-0.27447291613987557,-0.7745580708463394,0.8793478260869565,0.9238652459368125,1.0,7/42,8.27%,GTPBP4;DNAJA1;TNFAIP3;PINX1;N4BP1;MARCHF7;NXN,GO_Biological_Process_2023
1919,prerank,Regulation Of Calcium Ion Import (GO:0090279),0.3474687919818131,0.7735977080834073,0.7931985294117647,0.982984768272661,1.0,3/15,10.42%,LGALS3;PKD2;TRIM27,GO_Biological_Process_2023
1920,prerank,DNA Integrity Checkpoint Signaling (GO:0031570),-0.29561073091729645,-0.7729383648300289,0.8293216630196937,0.9255668425818706,1.0,2/30,1.40%,NBN;DOT1L,GO_Biological_Process_2023
1921,prerank,protein-DNA Complex Disassembly (GO:0032986),-0.33727170450581634,-0.7728405422850175,0.7788778877887789,0.9249357248693426,1.0,5/16,15.42%,GRWD1;SMARCE1;SMARCB1;SET;SUPT16H,GO_Biological_Process_2023
1922,prerank,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),-0.29225554752642224,-0.7722889275968498,0.8556933483652762,0.9250012185600975,1.0,5/30,6.60%,SREBF2;FZD5;FBXW7;BBC3;RNF31,GO_Biological_Process_2023
1923,prerank,Clathrin-Dependent Endocytosis (GO:0072583),-0.30684009377148,-0.7713293162041782,0.8133047210300429,0.9257538368473262,1.0,2/24,2.62%,FCHSD2;GPR107,GO_Biological_Process_2023
1924,prerank,Cytoskeleton Organization (GO:0007010),-0.2416194413565675,-0.7710367008623993,0.9542553191489361,0.9254024583919018,1.0,13/88,9.32%,NECTIN2;TNFAIP3;PRPF40A;FMNL3;EPB41L3;CCL3;BRWD3;ZMYM4;CCL2;RHOG;PRR5;PPP2R3C;DPYSL2,GO_Biological_Process_2023
1925,prerank,Intracellular Lipid Transport (GO:0032365),-0.34285593846545603,-0.7693449752134572,0.7945355191256831,0.9271649637298649,1.0,4/15,11.84%,GRAMD1A;NPC2;TMEM41B;SGPP1,GO_Biological_Process_2023
1926,prerank,Organophosphate Ester Transport (GO:0015748),0.3148946669733985,0.7691884645963774,0.8177777777777778,0.9886581376967801,1.0,10/23,22.58%,SCP2;PITPNM1;SCARB1;PCTP;OSBPL8;PITPNA;PITPNC1;VAPA;SLC25A19;PRELID3A,GO_Biological_Process_2023
1927,prerank,Sodium Ion Transmembrane Transport (GO:0035725),0.26821298704903634,0.76895245284883,0.8797127468581688,0.9876956295717719,1.0,7/49,17.21%,SLC9A1;SLC4A8;SLC6A12;PKD2;SLC6A6;PKD2L1;SLC9A6,GO_Biological_Process_2023
1928,prerank,Vesicle Cargo Loading (GO:0035459),0.3457221994295092,0.7688028742072582,0.8025949953660797,0.9865933223313913,1.0,8/16,24.05%,KIF13A;SEC24D;SEC31B;TMED10;SEC24A;TBC1D20;SEC13;SEC23A,GO_Biological_Process_2023
1929,prerank,Negative Regulation Of Translation (GO:0017148),-0.24773052823532712,-0.7683419553608694,0.9373626373626374,0.9278786468092617,1.0,19/77,15.36%,DAPK1;BTG2;CPEB4;DDX6;DHX36;EIF4E2;PUS7;NCL;TIA1;SYNCRIP;CNOT9;ILF3;IFRD2;EIF4G1;PAIP2;AGO3;EIF2AK3;GIGYF2;EIF4A3,GO_Biological_Process_2023
1930,prerank,Regulation Of DNA Damage Checkpoint (GO:2000001),-0.34386609900456283,-0.7682689102333925,0.8,0.9272047949110992,1.0,8/15,23.72%,TELO2;RPA2;THOC5;BRCA2;ETAA1;TTI1;DDX39B;WDR76,GO_Biological_Process_2023
1931,prerank,Protein Destabilization (GO:0031648),0.2944527497822792,0.7670818091482392,0.8548387096774194,0.9879993585247281,1.0,8/31,17.56%,SNCA;EP300;CCDC88C;ISOC2;HTT;GGA3;MDM2;GSN,GO_Biological_Process_2023
1932,prerank,Regulation Of Behavior (GO:0050795),-0.33629528093365524,-0.7668374451789313,0.7934537246049661,0.928538427389197,1.0,3/16,7.98%,ZFHX3;CCL3;STAT3,GO_Biological_Process_2023
1933,prerank,Regulation Of Developmental Growth (GO:0048638),-0.30302288204385747,-0.7660666728515587,0.8457389428263214,0.9288770895366814,1.0,5/25,10.93%,STAT5A;LATS1;MFSD2A;MYCBP2;SOD1,GO_Biological_Process_2023
1934,prerank,Positive Regulation Of Nervous System Development (GO:0051962),0.28678222773476114,0.7660385710246747,0.8555452003727866,0.9882456970619481,1.0,10/33,35.40%,RGS14;CLSTN1;TRIM32;CLSTN3;DLG5;SLITRK4;TGM2;SPEN;FAIM;EPHB2,GO_Biological_Process_2023
1935,prerank,Purine Ribonucleotide Catabolic Process (GO:0009154),0.34124063424271583,0.765797144676819,0.7974910394265233,0.9873117124948865,1.0,2/16,6.30%,PNP;NT5C2,GO_Biological_Process_2023
1936,prerank,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),0.3268666591851192,0.7654812122131585,0.819672131147541,0.9851470936737166,1.0,2/20,5.46%,DAB2;EP300,GO_Biological_Process_2023
1937,prerank,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),0.3268666591851192,0.7654812122131585,0.819672131147541,0.9851470936737166,1.0,2/20,5.46%,DAB2;EP300,GO_Biological_Process_2023
1938,prerank,Chaperone-Mediated Protein Complex Assembly (GO:0051131),-0.3320757506874811,-0.7654700467249833,0.8,0.928944865439075,1.0,9/16,21.93%,CCT2;HSP90AB1;HOPX;HSPA1A;HSPD1;PSMG1;CLU;PSMG2;MKKS,GO_Biological_Process_2023
1939,prerank,Positive Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304),0.33168845823885024,0.7646788539195069,0.7969174977334542,0.9850344054474828,1.0,4/17,10.72%,RNF13;EIF2AK2;KLHDC10;TAOK1,GO_Biological_Process_2023
1940,prerank,Myeloid Cell Activation Involved In Immune Response (GO:0002275),0.34679072563150215,0.7646157362162401,0.8035874439461883,0.9838102991184193,1.0,6/15,16.39%,SYK;LILRA2;PYCARD;PLCG2;IFI35;MYO1C,GO_Biological_Process_2023
1941,prerank,Calcium Ion Import Across Plasma Membrane (GO:0098703),0.31650890179530655,0.7644837666687115,0.8279857397504456,0.9827002795295945,1.0,6/21,35.12%,TRPV2;TRPV6;TRPV4;TRPV5;CACNA1D;SLC8A1,GO_Biological_Process_2023
1942,prerank,Positive Regulation Of mRNA Catabolic Process (GO:0061014),0.2915110979231029,0.7627413143865517,0.8568807339449541,0.9840463601360387,1.0,2/30,0.09%,ZFP36L2;TOB1,GO_Biological_Process_2023
1943,prerank,Regulation Of Chromosome Organization (GO:0033044),-0.28411175621799956,-0.7617323234555217,0.878132118451025,0.9335635296456211,1.0,12/33,23.16%,INO80D;INO80;NSMCE4A;HNRNPD;RB1;TERF2IP;SMG1;LIG4;ACTR8;RUVBL1;SMG6;MYC,GO_Biological_Process_2023
1944,prerank,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),-0.24642486175734063,-0.7609795462061157,0.9366272824919442,0.9338566209886738,1.0,7/74,7.18%,NUB1;RNF144B;TRIB1;LRRK2;RNF19B;FBXW7;RAD23A,GO_Biological_Process_2023
1945,prerank,Autophagosome Assembly (GO:0000045),-0.261892253124109,-0.7608612875417092,0.9118895966029724,0.9332500622585813,1.0,8/51,11.71%,TP53INP2;MAP1LC3A;STX12;STX17;MFN2;ATG3;TMEM41B;ULK2,GO_Biological_Process_2023
